@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-2,9-14,16-17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.104122,0.216585,0.293432,0.871793,0.61124,0.361515,0.54501,0.294547,0.757449,HOROZ
0.104297,0.210474,0.41913,0.921493,0.646983,0.165331,0.632962,0.178371,0.859246,HOROZ
0.1044,0.22014,0.519875,0.883841,0.594087,0.096539,0.667895,0.142589,0.941746,HOROZ
0.104421,0.225078,0.29311,0.852065,0.567817,0.116556,0.657342,0.152699,0.801145,HOROZ
0.104545,0.206557,0.401977,0.846494,0.671681,0.325019,0.55923,0.270818,0.893899,HOROZ
0.104797,0.242348,0.801427,0.881643,0.483243,0.042682,0.696146,0.116049,0.941251,HOROZ
0.104976,0.214201,0.316369,0.838453,0.631627,0.172628,0.627614,0.18166,0.700416,HOROZ
0.105083,0.21761,0.242685,0.898247,0.61355,0.162171,0.632488,0.175943,0.848815,HOROZ
0.105091,0.213379,0.388087,0.891949,0.637219,0.194739,0.616606,0.193618,0.779564,HOROZ
0.10539,0.23348,0.359864,0.835255,0.53192,0.139796,0.642882,0.163846,0.764625,HOROZ
0.105399,0.202467,0.241361,0.920612,0.70323,0.23911,0.595031,0.218313,0.931169,HOROZ
0.105514,0.215892,0.552384,0.882336,0.626658,0.141445,0.641726,0.164596,0.769274,HOROZ
0.105591,0.226309,0.786902,0.542499,0.570718,0.083496,0.671644,0.135117,0.453219,HOROZ
0.105809,0.238578,0.630356,0.88262,0.509517,0.089859,0.667667,0.138081,0.802983,HOROZ
0.105852,0.216885,0.347548,0.889504,0.62393,0.177525,0.622981,0.183479,0.884699,HOROZ
0.10592,0.20727,0.243045,0.917861,0.679328,0.198739,0.612596,0.195017,0.947111,HOROZ
0.105963,0.204925,0.763311,0.900735,0.693496,0.222836,0.601145,0.20845,0.947573,HOROZ
0.106052,0.249282,0.194912,0.868634,0.459485,0.067306,0.679139,0.12684,0.934733,HOROZ
0.10615,0.220053,0.208297,0.888071,0.60892,0.111538,0.655372,0.148652,0.861857,HOROZ
0.106223,0.225549,0.229724,0.843315,0.579831,0.180411,0.620634,0.184691,0.913277,HOROZ
0.10653,0.211935,0.659966,0.892404,0.657533,0.197333,0.611728,0.193648,0.871092,HOROZ
0.106667,0.214634,0.741168,0.898215,0.643333,0.152573,0.633169,0.169396,0.908327,HOROZ
0.106693,0.212437,0.269462,0.884599,0.656031,0.185433,0.617018,0.186974,0.930859,HOROZ
0.106718,0.223497,0.422732,0.897691,0.59483,0.097959,0.660972,0.14135,0.941647,HOROZ
0.106957,0.22133,0.329687,0.940357,0.608542,0.093529,0.662675,0.13895,0.947505,HOROZ
0.106962,0.217402,0.22421,0.81101,0.630252,0.197114,0.61075,0.19311,0.674144,HOROZ
0.106966,0.221905,0.737117,0.863634,0.605475,0.155827,0.630788,0.170841,0.824491,HOROZ
0.106974,0.212116,0.735836,0.849533,0.66024,0.218353,0.600717,0.204907,0.859828,HOROZ
0.106996,0.2145,0.169507,0.861688,0.64684,0.243895,0.588907,0.219412,0.810729,HOROZ
0.106996,0.2145,0.169507,0.861688,0.64684,0.243895,0.588907,0.219412,0.810729,HOROZ
0.107167,0.229492,0.35114,0.394757,0.566542,0.306856,0.560709,0.25657,0.044248,HOROZ
0.107197,0.216317,0.599512,0.918283,0.638271,0.144128,0.636027,0.164491,0.942575,HOROZ
0.107197,0.225186,0.380922,0.900665,0.589615,0.087612,0.665176,0.135828,0.94629,HOROZ
0.10732,0.225734,0.472944,0.888304,0.587675,0.089686,0.66375,0.136749,0.952324,HOROZ
0.107542,0.226241,0.736948,0.86311,0.586748,0.184266,0.615441,0.185535,0.822547,HOROZ
0.107555,0.212178,0.74648,0.913166,0.664779,0.19014,0.612591,0.188719,0.745391,HOROZ
0.107649,0.216495,0.300634,0.821411,0.641031,0.311962,0.557387,0.259148,0.768466,HOROZ
0.107747,0.228007,0.786059,0.893784,0.578994,0.177849,0.618022,0.181873,0.937258,HOROZ
0.107747,0.207979,0.48438,0.870082,0.690825,0.196871,0.608903,0.19222,0.898111,HOROZ
0.107799,0.236391,0.185606,0.873232,0.535893,0.136438,0.638348,0.159965,0.944592,HOROZ
0.108029,0.229777,0.262439,0.854354,0.571893,0.184234,0.614237,0.185059,0.827166,HOROZ
0.108392,0.229042,0.260688,0.88563,0.578655,0.139117,0.635482,0.16083,0.920092,HOROZ
0.108439,0.228937,0.764889,0.826858,0.579583,0.208939,0.601497,0.198211,0.899397,HOROZ
0.108443,0.230987,0.651755,0.832721,0.568823,0.241504,0.586466,0.216554,0.899371,HOROZ
0.108644,0.218752,0.592629,0.829337,0.636619,0.235572,0.58868,0.212967,0.854624,HOROZ
0.108742,0.215235,0.222765,0.925686,0.657254,0.204472,0.602848,0.195447,0.890283,HOROZ
0.108832,0.206946,0.670742,0.932817,0.706228,0.227027,0.592138,0.20794,0.907329,HOROZ
0.108862,0.200702,0.65697,0.910256,0.744245,0.304148,0.557868,0.253025,0.881416,HOROZ
0.108875,0.217517,0.74013,0.96658,0.645446,0.142908,0.632356,0.162372,0.922259,HOROZ
0.108917,0.22842,0.792689,0.853641,0.586135,0.125071,0.641239,0.153162,0.708604,HOROZ
0.108977,0.220931,0.748344,0.915702,0.627243,0.149977,0.628578,0.165963,0.949023,HOROZ
0.109088,0.21655,0.441945,0.948831,0.652668,0.165429,0.620695,0.173999,0.938205,HOROZ
0.109088,0.214699,0.481588,0.863321,0.663199,0.20872,0.600005,0.197461,0.81178,HOROZ
0.109464,0.229124,0.726065,0.934947,0.586743,0.095804,0.654933,0.13802,0.970358,HOROZ
0.109489,0.227255,0.823217,0.776747,0.596932,0.165537,0.61964,0.173692,0.676732,HOROZ
0.109511,0.226592,0.800358,0.893947,0.600666,0.144226,0.63009,0.162498,0.922316,HOROZ
0.109515,0.231638,0.676109,0.837603,0.573865,0.182093,0.611568,0.182515,0.853878,HOROZ
0.109652,0.220715,0.682003,0.890434,0.633958,0.230401,0.588603,0.209028,0.873275,HOROZ
0.109767,0.230981,0.5543,0.787328,0.579312,0.101276,0.651296,0.140482,0.730515,HOROZ
0.109835,0.211034,0.700115,0.936045,0.690679,0.24358,0.582172,0.216329,0.838018,HOROZ
0.10984,0.227171,0.679188,0.932389,0.600183,0.14233,0.630206,0.161228,0.929941,HOROZ
0.109993,0.223252,0.205127,0.872331,0.622725,0.185016,0.608988,0.183649,0.8399,HOROZ
0.110203,0.210858,0.261147,0.906295,0.694819,0.237885,0.583869,0.212716,0.932115,HOROZ
0.110207,0.226495,0.864102,0.892049,0.606771,0.148118,0.626408,0.16391,0.787297,HOROZ
0.110339,0.22187,0.773186,0.888821,0.633165,0.149758,0.625265,0.164647,0.894193,HOROZ
0.110365,0.225783,0.417876,0.856591,0.6119,0.20162,0.600214,0.192329,0.728038,HOROZ
0.110399,0.210836,0.792233,0.925205,0.696611,0.225298,0.58914,0.20542,0.888076,HOROZ
0.110497,0.217878,0.271541,0.880613,0.656825,0.276791,0.565853,0.234909,0.881912,HOROZ
0.110574,0.242849,0.51998,0.807955,0.524689,0.178723,0.610573,0.179731,0.808347,HOROZ
0.110997,0.219171,0.713348,0.920612,0.653641,0.157058,0.620036,0.16788,0.912723,HOROZ
0.111052,0.23825,0.81373,0.933505,0.551584,0.068494,0.665287,0.123488,0.95344,HOROZ
0.111279,0.22236,0.571556,0.850937,0.6381,0.196487,0.600407,0.188668,0.83202,HOROZ
0.111441,0.231875,0.657097,0.882334,0.587794,0.120012,0.637409,0.14847,0.834084,HOROZ
0.111454,0.224923,0.587938,0.867132,0.625369,0.151343,0.621711,0.164497,0.805451,HOROZ
0.111624,0.216509,0.824142,0.914959,0.673968,0.232396,0.582968,0.208206,0.949245,HOROZ
0.111629,0.22459,0.436223,0.890815,0.62861,0.145176,0.624321,0.161149,0.924215,HOROZ
0.111706,0.307597,0.605368,0.712508,0.254207,0.077984,0.658544,0.12754,0.789176,HOROZ
0.111932,0.232925,0.323528,0.871474,0.586107,0.153055,0.619688,0.164971,0.926605,HOROZ
0.111966,0.240331,0.297687,0.915223,0.54799,0.093123,0.64992,0.13469,0.8996,HOROZ
0.112128,0.218598,0.650039,0.893471,0.666203,0.214208,0.590099,0.197579,0.902125,HOROZ
0.112197,0.231507,0.717039,0.912628,0.595708,0.133585,0.628678,0.154716,0.940418,HOROZ
0.112197,0.231507,0.717039,0.912628,0.595708,0.133585,0.628678,0.154716,0.940418,HOROZ
0.112248,0.240419,0.748991,0.885016,0.549698,0.08013,0.656021,0.128153,0.951278,HOROZ
0.112423,0.225944,0.374064,0.883798,0.627575,0.26351,0.567176,0.225161,0.936581,HOROZ
0.112449,0.232853,0.83113,0.849735,0.590543,0.142389,0.623672,0.159009,0.67359,HOROZ
0.112542,0.219403,0.855952,0.938683,0.665042,0.168198,0.610822,0.172365,0.937264,HOROZ
0.112542,0.219403,0.855952,0.938683,0.665042,0.168198,0.610822,0.172365,0.937264,HOROZ
0.112615,0.232316,0.172113,0.849916,0.5947,0.127562,0.630658,0.151305,0.857114,HOROZ
0.112632,0.244031,0.523103,0.775306,0.534376,0.277316,0.560654,0.232984,0.734996,HOROZ
0.112675,0.234217,0.277018,0.938214,0.585112,0.0961,0.646576,0.135585,0.869593,HOROZ
0.112752,0.223394,0.819685,0.898427,0.644316,0.175802,0.606659,0.176202,0.886583,HOROZ
0.112773,0.241981,0.70357,0.898721,0.545773,0.068502,0.660853,0.122175,0.798105,HOROZ
0.112858,0.225788,0.521011,0.853464,0.631931,0.294111,0.5529,0.24266,0.816798,HOROZ
0.11291,0.234622,0.467666,0.882321,0.584817,0.180183,0.604184,0.178392,0.961099,HOROZ
0.11291,0.234622,0.467666,0.882321,0.584817,0.180183,0.604184,0.178392,0.961099,HOROZ
0.112927,0.220399,0.719649,0.885912,0.662548,0.223628,0.583876,0.202036,0.832915,HOROZ
0.113034,0.212252,0.504825,0.899217,0.71053,0.28382,0.556916,0.236386,0.901838,HOROZ
0.113098,0.227865,0.261347,0.798985,0.622475,0.252968,0.570265,0.218417,0.660278,HOROZ
0.113303,0.238445,0.329629,0.88845,0.567927,0.106448,0.639663,0.140178,0.876982,HOROZ
0.113315,0.229118,0.851216,0.886814,0.617405,0.130176,0.627613,0.152046,0.89343,HOROZ
0.113367,0.230136,0.733323,0.92402,0.612308,0.159383,0.613086,0.167018,0.920047,HOROZ
0.113439,0.226451,0.768187,0.954496,0.632952,0.116338,0.634279,0.144983,0.942235,HOROZ
0.113503,0.22108,0.471111,0.901262,0.663416,0.185959,0.600014,0.180942,0.902252,HOROZ
0.113683,0.226684,0.213538,0.925075,0.633625,0.14475,0.619475,0.159172,0.858685,HOROZ
0.113738,0.258689,0.699235,0.851674,0.471491,0.039525,0.674064,0.107886,0.877509,HOROZ
0.113811,0.241218,0.16133,0.856656,0.55757,0.082082,0.65103,0.127884,0.728227,HOROZ
0.113875,0.218712,0.843695,0.921633,0.67995,0.206038,0.589726,0.191453,0.805809,HOROZ
0.113883,0.239366,0.487301,0.860549,0.567638,0.152924,0.614976,0.163215,0.844434,HOROZ
0.114016,0.249167,0.66238,0.874051,0.519253,0.135353,0.62331,0.154089,0.913234,HOROZ
0.114067,0.243583,0.162158,0.84251,0.547491,0.121566,0.630083,0.147086,0.910577,HOROZ
0.114067,0.236477,0.219936,0.868915,0.584083,0.110889,0.635492,0.141763,0.873886,HOROZ
0.114067,0.236477,0.219936,0.868915,0.584083,0.110889,0.635492,0.141763,0.873886,HOROZ
0.114101,0.219777,0.445381,0.635385,0.675716,0.295357,0.549542,0.242087,0.566883,HOROZ
0.114225,0.230114,0.816014,0.852194,0.619225,0.183419,0.59949,0.178936,0.808981,HOROZ
0.114263,0.222965,0.4977,0.918072,0.658984,0.180187,0.600931,0.177181,0.939555,HOROZ
0.114263,0.222965,0.4977,0.918072,0.658984,0.180187,0.600931,0.177181,0.939555,HOROZ
0.114289,0.235579,0.537224,0.88523,0.590526,0.134094,0.623268,0.153222,0.942333,HOROZ
0.114289,0.237096,0.61455,0.622912,0.582559,0.194321,0.594204,0.18472,0.579644,HOROZ
0.114447,0.216549,0.247432,0.956175,0.697173,0.23811,0.57376,0.208667,0.952255,HOROZ
0.114455,0.313916,0.7668,0.721784,0.247906,0.156763,0.611721,0.164713,0.926797,HOROZ
0.114455,0.264059,0.154894,0.782214,0.451719,0.127804,0.625997,0.149903,0.845964,HOROZ
0.114554,0.231349,0.15646,0.945764,0.615153,0.140594,0.619401,0.156309,0.870944,HOROZ
0.114622,0.221326,0.305689,0.930685,0.671161,0.186569,0.597056,0.18026,0.853127,HOROZ
0.114716,0.311255,0.330341,0.710802,0.259244,0.045271,0.668414,0.109833,0.796816,HOROZ
0.114737,0.23025,0.697403,0.915961,0.62255,0.14863,0.615006,0.160271,0.940769,HOROZ
0.11478,0.245232,0.555253,0.848989,0.544558,0.12615,0.62603,0.148804,0.890662,HOROZ
0.114895,0.239417,0.766362,0.885234,0.57515,0.100663,0.638671,0.136065,0.961928,HOROZ
0.114938,0.217531,0.466296,0.942977,0.695541,0.233109,0.574869,0.205393,0.873188,HOROZ
0.114951,0.23602,0.142899,0.894548,0.593346,0.137687,0.619873,0.154496,0.968692,HOROZ
0.114964,0.207802,0.618557,0.855959,0.753652,0.333365,0.531742,0.264098,0.839266,HOROZ
0.114976,0.225006,0.864317,0.916689,0.653325,0.296553,0.547059,0.241877,0.895853,HOROZ
0.115032,0.229587,0.796409,0.886718,0.628492,0.198564,0.590466,0.186333,0.917897,HOROZ
0.115036,0.230449,0.576256,0.884001,0.623835,0.151348,0.612956,0.161417,0.806449,HOROZ
0.115079,0.22653,0.204446,0.940046,0.64567,0.153275,0.611914,0.162375,0.947996,HOROZ
0.115177,0.243298,0.2239,0.881138,0.557351,0.090683,0.643123,0.130984,0.927474,HOROZ
0.115408,0.237529,0.255536,0.905285,0.588946,0.181661,0.59751,0.176947,0.766181,HOROZ
0.115476,0.222931,0.541115,0.921431,0.669027,0.227648,0.576087,0.201841,0.874212,HOROZ
0.115493,0.243661,0.279333,0.904265,0.557901,0.134482,0.620144,0.152421,0.880215,HOROZ
0.11551,0.242593,0.151281,0.912725,0.563483,0.104076,0.635404,0.137254,0.849754,HOROZ
0.115514,0.231073,0.144023,0.903737,0.624232,0.171235,0.602211,0.171351,0.883253,HOROZ
0.115527,0.239688,0.170863,0.878748,0.578595,0.152614,0.611158,0.161653,0.911663,HOROZ
0.115553,0.241285,0.884565,0.908126,0.570526,0.072733,0.651578,0.122088,0.841406,HOROZ
0.115638,0.235299,0.858129,0.903294,0.602515,0.21241,0.582648,0.193298,0.843111,HOROZ
0.115681,0.215452,0.748238,0.45209,0.713855,0.420783,0.495775,0.319026,0.285928,HOROZ
0.115809,0.240704,0.485784,0.335695,0.575486,0.249064,0.565742,0.21352,0.18518,HOROZ
0.115958,0.231462,0.723816,0.868332,0.625628,0.223566,0.576819,0.199126,0.926865,HOROZ
0.116061,0.224998,0.501348,0.907168,0.662118,0.207324,0.584001,0.190138,0.869215,HOROZ
0.116078,0.241375,0.241513,0.925681,0.574072,0.05541,0.659484,0.113551,0.86944,HOROZ
0.116202,0.236777,0.201991,0.812138,0.599054,0.152817,0.609444,0.161187,0.643479,HOROZ
0.11627,0.218163,0.655733,0.904078,0.702882,0.292008,0.546089,0.237846,0.900121,HOROZ
0.116334,0.217306,0.325181,0.935119,0.708408,0.243938,0.566815,0.21012,0.930167,HOROZ
0.116343,0.22418,0.23516,0.908748,0.668994,0.203972,0.584891,0.188063,0.91252,HOROZ
0.116488,0.227447,0.868381,0.925697,0.651873,0.170381,0.600311,0.170058,0.868771,HOROZ
0.116509,0.227014,0.414747,0.905897,0.654449,0.190233,0.590886,0.18053,0.913735,HOROZ
0.116603,0.232203,0.724288,0.927681,0.626686,0.185854,0.592718,0.178116,0.963486,HOROZ
0.116701,0.234633,0.730932,0.903614,0.614356,0.182906,0.593874,0.176465,0.950527,HOROZ
0.116778,0.224901,0.731881,0.895834,0.668447,0.179141,0.595469,0.174408,0.918858,HOROZ
0.116791,0.237945,0.15515,0.913163,0.597443,0.151052,0.608896,0.159785,0.907616,HOROZ
0.116804,0.224131,0.768029,0.891803,0.672999,0.234273,0.570053,0.204265,0.942596,HOROZ
0.116872,0.238817,0.806769,0.912683,0.593481,0.081893,0.6435,0.125461,0.918032,HOROZ
0.116881,0.233184,0.418761,0.888091,0.623555,0.252627,0.561733,0.214495,0.847863,HOROZ
0.116889,0.249512,0.689752,0.910259,0.538904,0.042479,0.664427,0.106992,0.902414,HOROZ
0.116915,0.231813,0.760783,0.91407,0.631261,0.136626,0.615659,0.152337,0.943634,HOROZ
0.116923,0.235946,0.846274,0.900009,0.609067,0.115201,0.626311,0.141618,0.955418,HOROZ
0.116923,0.220962,0.203211,0.934691,0.692056,0.226996,0.573049,0.200116,0.905936,HOROZ
0.116936,0.222244,0.821217,0.901641,0.684806,0.199174,0.58573,0.184938,0.907742,HOROZ
0.117145,0.223966,0.726039,0.911539,0.676697,0.231527,0.570503,0.202417,0.80094,HOROZ
0.117231,0.237769,0.157126,0.908092,0.601768,0.161974,0.602579,0.165045,0.903759,HOROZ
0.117239,0.247039,0.397423,0.861528,0.553923,0.116416,0.624936,0.141968,0.847951,HOROZ
0.117312,0.228562,0.385113,0.846602,0.652267,0.204997,0.582173,0.187739,0.81151,HOROZ
0.117359,0.233271,0.352187,0.876678,0.626839,0.219485,0.575447,0.195579,0.902617,HOROZ
0.117461,0.254264,0.421489,0.830209,0.519698,0.114985,0.62512,0.141086,0.811144,HOROZ
0.117466,0.226878,0.496593,0.891028,0.662872,0.217891,0.575925,0.194608,0.903331,HOROZ
0.117496,0.224838,0.804682,0.859643,0.674591,0.265871,0.554564,0.221436,0.676253,HOROZ
0.11759,0.290556,0.277471,0.478241,0.358001,0.322369,0.530493,0.254559,0.58022,HOROZ
0.117666,0.237386,0.528896,0.906546,0.607166,0.126422,0.618909,0.146602,0.962939,HOROZ
0.117803,0.237459,0.870994,0.901538,0.607837,0.140607,0.611586,0.153624,0.860868,HOROZ
0.117816,0.235726,0.178206,0.89133,0.617179,0.142399,0.610678,0.154522,0.902708,HOROZ
0.117833,0.232046,0.615933,0.89027,0.63722,0.154268,0.60487,0.160564,0.833541,HOROZ
0.117837,0.23141,0.29058,0.948828,0.640736,0.116987,0.62321,0.141778,0.956386,HOROZ
0.117952,0.228983,0.589693,0.853961,0.655031,0.233835,0.567635,0.202939,0.841232,HOROZ
0.118051,0.224231,0.26652,0.902009,0.682515,0.232983,0.567794,0.202374,0.941446,HOROZ
0.11817,0.239258,0.875204,0.882521,0.601141,0.100841,0.630568,0.133606,0.864053,HOROZ
0.118175,0.230541,0.49373,0.915557,0.648175,0.214505,0.575843,0.192112,0.925001,HOROZ
0.118192,0.225958,0.875115,0.944168,0.673869,0.192543,0.585901,0.180272,0.929123,HOROZ
0.118397,0.243279,0.116392,0.863753,0.581866,0.154029,0.603659,0.159972,0.85731,HOROZ
0.118473,0.232325,0.528605,0.890824,0.640738,0.142991,0.608833,0.154283,0.950079,HOROZ
0.118473,0.233998,0.62629,0.777191,0.631624,0.222462,0.571559,0.196184,0.594871,HOROZ
0.118516,0.231491,0.583252,0.758857,0.645649,0.277979,0.547079,0.227389,0.664829,HOROZ
0.118525,0.231667,0.773408,0.915011,0.64475,0.1376,0.611348,0.151517,0.943707,HOROZ
0.118559,0.232171,0.460189,0.868448,0.642253,0.17265,0.594381,0.169465,0.816661,HOROZ
0.118648,0.237923,0.481049,0.908392,0.611897,0.130111,0.61474,0.147658,0.90727,HOROZ
0.118687,0.230964,0.255588,0.897968,0.649895,0.163283,0.598537,0.164491,0.877628,HOROZ
0.118691,0.22448,0.37961,0.823405,0.686277,0.293203,0.540229,0.23607,0.741125,HOROZ
0.118738,0.251571,0.306459,0.887308,0.542345,0.077969,0.640973,0.122202,0.744551,HOROZ
0.118747,0.230077,0.350945,0.880369,0.655268,0.217212,0.573311,0.193065,0.868163,HOROZ
0.11876,0.240973,0.877479,0.948829,0.596637,0.11502,0.621986,0.140083,0.900236,HOROZ
0.11876,0.242764,0.682936,0.901242,0.587291,0.142296,0.608497,0.153698,0.903118,HOROZ
0.118764,0.224555,0.808267,0.894284,0.686439,0.29471,0.539436,0.23688,0.934755,HOROZ
0.118913,0.241343,0.140704,0.931416,0.595874,0.15711,0.600966,0.161122,0.903368,HOROZ
0.118969,0.237463,0.941393,0.921245,0.616828,0.129364,0.614351,0.147029,0.756135,HOROZ
0.11899,0.236339,0.353176,0.87739,0.623013,0.233019,0.565657,0.201518,0.883632,HOROZ
0.119003,0.227448,0.61374,0.839656,0.67198,0.349587,0.51641,0.269636,0.901298,HOROZ
0.119046,0.223402,0.480385,0.710616,0.695314,0.406489,0.494144,0.305589,0.445888,HOROZ
0.119148,0.240808,0.310116,0.889535,0.600474,0.147744,0.604935,0.156144,0.935085,HOROZ
0.119195,0.236091,0.279556,0.891711,0.625938,0.227747,0.567552,0.198421,0.958016,HOROZ
0.119229,0.25412,0.18688,0.914197,0.533332,0.017262,0.672394,0.094003,0.967333,HOROZ
0.119374,0.234674,0.164358,0.916446,0.634997,0.157906,0.599508,0.161148,0.927474,HOROZ
0.119396,0.236698,0.728058,0.857837,0.624232,0.174368,0.59163,0.169648,0.865485,HOROZ
0.119421,0.233801,0.213945,0.907655,0.640118,0.199021,0.580084,0.182644,0.852146,HOROZ
0.119455,0.229468,0.844876,0.941978,0.664279,0.187042,0.585552,0.176249,0.778225,HOROZ
0.119455,0.230234,0.479601,0.922664,0.660019,0.247005,0.558424,0.208862,0.882557,HOROZ
0.119455,0.230234,0.479601,0.922664,0.660019,0.247005,0.558424,0.208862,0.882557,HOROZ
0.119477,0.248411,0.444253,0.75975,0.563698,0.103904,0.625873,0.134092,0.494698,HOROZ
0.11949,0.232941,0.755856,0.889297,0.645354,0.16549,0.595619,0.164958,0.907069,HOROZ
0.119541,0.237045,0.207314,0.885081,0.623492,0.15208,0.601922,0.158029,0.879522,HOROZ
0.119562,0.251556,0.786064,0.875524,0.548501,0.188327,0.584709,0.176836,0.936544,HOROZ
0.119571,0.228735,0.566655,0.91365,0.669294,0.190185,0.583827,0.177812,0.921895,HOROZ
0.119596,0.232371,0.38622,0.929995,0.64932,0.166799,0.594749,0.165545,0.961785,HOROZ
0.119626,0.212391,0.473318,0.909417,0.765257,0.347536,0.515904,0.267694,0.961052,HOROZ
0.119695,0.240794,0.175127,0.898265,0.604728,0.127913,0.613352,0.145729,0.914654,HOROZ
0.119814,0.246191,0.468992,0.91864,0.57755,0.121191,0.6164,0.142301,0.958185,HOROZ
0.119844,0.275243,0.100125,0.811338,0.438643,0.057746,0.648909,0.111931,0.867907,HOROZ
0.119865,0.24039,0.20017,0.900802,0.608168,0.191654,0.582473,0.178334,0.950228,HOROZ
0.119981,0.254368,0.210175,0.6712,0.53761,0.139621,0.606935,0.151359,0.686021,HOROZ
0.120092,0.250429,0.147331,0.8485,0.558067,0.138808,0.607072,0.150861,0.929988,HOROZ
0.120169,0.240086,0.402671,0.872907,0.6121,0.184523,0.585094,0.174306,0.859409,HOROZ
0.120181,0.250094,0.162015,0.868417,0.560419,0.108051,0.622101,0.135571,0.937627,HOROZ
0.120344,0.23115,0.21906,0.931564,0.661954,0.222313,0.567409,0.194395,0.946001,HOROZ
0.120365,0.235149,0.68328,0.886338,0.640143,0.256637,0.552201,0.21341,0.893955,HOROZ
0.120403,0.249156,0.733159,0.916402,0.566815,0.071992,0.640053,0.118168,0.92128,HOROZ
0.120425,0.25459,0.114867,0.808642,0.539757,0.142378,0.604557,0.15239,0.778403,HOROZ
0.120425,0.25459,0.114867,0.808642,0.539757,0.142378,0.604557,0.15239,0.778403,HOROZ
0.120467,0.232006,0.618821,0.918314,0.658188,0.201253,0.576683,0.182916,0.855108,HOROZ
0.120502,0.230255,0.776336,0.884602,0.668189,0.244642,0.55714,0.206559,0.776279,HOROZ
0.12054,0.250373,0.101672,0.895506,0.561668,0.077268,0.636978,0.120549,0.873838,HOROZ
0.120694,0.239461,0.298658,0.889008,0.619454,0.193239,0.579857,0.178454,0.92008,HOROZ
0.120758,0.257155,0.786703,0.863955,0.52957,0.038244,0.657117,0.102372,0.904652,HOROZ
0.120894,0.231809,0.447011,0.955411,0.662644,0.185016,0.583211,0.173943,0.821082,HOROZ
0.120941,0.233657,0.843792,0.887634,0.652806,0.314758,0.526393,0.24649,0.873626,HOROZ
0.120946,0.235901,0.84085,0.903528,0.64057,0.153621,0.597923,0.157664,0.829862,HOROZ
0.12095,0.233623,0.360561,0.88579,0.653062,0.232858,0.56135,0.199619,0.860779,HOROZ
0.121014,0.245754,0.526107,0.935468,0.588824,0.103317,0.622515,0.132639,0.90382,HOROZ
0.121014,0.242423,0.162692,0.898548,0.606206,0.127928,0.610249,0.144696,0.923046,HOROZ
0.121018,0.238858,0.186336,0.843165,0.625173,0.218357,0.567679,0.191635,0.681675,HOROZ
0.12104,0.232596,0.19724,0.921119,0.659425,0.211516,0.570721,0.187917,0.884737,HOROZ
0.121065,0.245277,0.862284,0.92539,0.591679,0.089178,0.629581,0.125811,0.895396,HOROZ
0.121129,0.232761,0.670374,0.908179,0.659217,0.16784,0.59073,0.164801,0.890189,HOROZ
0.121168,0.243165,0.78759,0.945689,0.603477,0.103599,0.62201,0.132659,0.942505,HOROZ
0.121356,0.243893,0.230235,0.891161,0.601083,0.223083,0.564807,0.1939,0.951909,HOROZ
0.12136,0.239501,0.203838,0.890901,0.624357,0.208674,0.571292,0.186105,0.929202,HOROZ
0.121432,0.232205,0.795433,0.914504,0.664684,0.192342,0.578601,0.177342,0.896246,HOROZ
0.121454,0.237157,0.225993,0.87595,0.637695,0.163343,0.592118,0.162218,0.922358,HOROZ
0.121509,0.236173,0.576864,0.910588,0.643467,0.198154,0.575756,0.180354,0.921525,HOROZ
0.121539,0.248448,0.143841,0.934211,0.578885,0.080865,0.632725,0.12152,0.928726,HOROZ
0.121543,0.255202,0.140782,0.868401,0.544897,0.130339,0.607832,0.145477,0.90972,HOROZ
0.121684,0.238885,0.19302,0.928467,0.630152,0.170429,0.588242,0.165677,0.923524,HOROZ
0.121701,0.235997,0.254481,0.939627,0.645921,0.189754,0.57919,0.175745,0.831536,HOROZ
0.12171,0.238319,0.670761,0.924508,0.633397,0.12728,0.608946,0.143831,0.963126,HOROZ
0.121842,0.255549,0.436349,0.81976,0.545356,0.170913,0.587656,0.165795,0.841825,HOROZ
0.121859,0.246801,0.496127,0.886583,0.589752,0.160967,0.592319,0.160666,0.92867,HOROZ
0.121864,0.240368,0.746475,0.496508,0.623585,0.262873,0.546226,0.215503,0.387972,HOROZ
0.121919,0.237708,0.735225,0.917507,0.63831,0.141928,0.601315,0.150967,0.945324,HOROZ
0.121996,0.235479,0.312474,0.896445,0.651041,0.195135,0.576049,0.178333,0.928677,HOROZ
0.122,0.245883,0.825759,0.896185,0.595569,0.116779,0.61346,0.138439,0.911712,HOROZ
0.122022,0.241365,0.743141,0.906487,0.619482,0.180497,0.582762,0.170621,0.933623,HOROZ
0.122077,0.240029,0.733702,0.903629,0.627036,0.191764,0.577417,0.176483,0.930646,HOROZ
0.122128,0.243377,0.143203,0.914488,0.609647,0.134788,0.604301,0.147231,0.927874,HOROZ
0.122184,0.238258,0.440987,0.740498,0.63738,0.24249,0.554382,0.203802,0.637456,HOROZ
