@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1,7-8,10-12,14,16-17'

@attribute Area numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.10732,0.105142,0.195012,0.888304,0.587675,0.089686,0.136749,0.952324,HOROZ
0.107542,0.105727,0.195349,0.86311,0.586748,0.184266,0.185535,0.822547,HOROZ
0.107555,0.10501,0.195369,0.913166,0.664779,0.19014,0.188719,0.745391,HOROZ
0.107649,0.106445,0.195511,0.821411,0.641031,0.311962,0.259148,0.768466,HOROZ
0.107747,0.10548,0.19566,0.893784,0.578994,0.177849,0.181873,0.937258,HOROZ
0.107747,0.105826,0.19566,0.870082,0.690825,0.196871,0.19222,0.898111,HOROZ
0.107799,0.10583,0.195737,0.873232,0.535893,0.136438,0.159965,0.944592,HOROZ
0.108029,0.106333,0.196087,0.854354,0.571893,0.184234,0.185059,0.827166,HOROZ
0.108392,0.10623,0.196636,0.88563,0.578655,0.139117,0.16083,0.920092,HOROZ
0.108439,0.107141,0.196707,0.826858,0.579583,0.208939,0.198211,0.899397,HOROZ
0.108443,0.107059,0.196713,0.832721,0.568823,0.241504,0.216554,0.899371,HOROZ
0.108644,0.107306,0.197017,0.829337,0.636619,0.235572,0.212967,0.854624,HOROZ
0.108742,0.105987,0.197165,0.925686,0.657254,0.204472,0.195447,0.890283,HOROZ
0.108832,0.10597,0.197301,0.932817,0.706228,0.227027,0.20794,0.907329,HOROZ
0.108862,0.106329,0.197346,0.910256,0.744245,0.304148,0.253025,0.881416,HOROZ
0.108875,0.105521,0.197365,0.96658,0.645446,0.142908,0.162372,0.922259,HOROZ
0.108917,0.107215,0.19743,0.853641,0.586135,0.125071,0.153162,0.708604,HOROZ
0.108977,0.106362,0.19752,0.915702,0.627243,0.149977,0.165963,0.949023,HOROZ
0.109088,0.105987,0.197688,0.948831,0.652668,0.165429,0.173999,0.938205,HOROZ
0.109088,0.10724,0.197688,0.863321,0.663199,0.20872,0.197461,0.81178,HOROZ
0.109464,0.106556,0.198255,0.934947,0.586743,0.095804,0.13802,0.970358,HOROZ
0.109489,0.108922,0.198294,0.776747,0.596932,0.165537,0.173692,0.676732,HOROZ
0.109511,0.107203,0.198326,0.893947,0.600666,0.144226,0.162498,0.922316,HOROZ
0.109515,0.10804,0.198332,0.837603,0.573865,0.182093,0.182515,0.853878,HOROZ
0.109652,0.107393,0.198538,0.890434,0.633958,0.230401,0.209028,0.873275,HOROZ
0.109767,0.109038,0.198712,0.787328,0.579312,0.101276,0.140482,0.730515,HOROZ
0.109835,0.106902,0.198815,0.936045,0.690679,0.24358,0.216329,0.838018,HOROZ
0.10984,0.10696,0.198821,0.932389,0.600183,0.14233,0.161228,0.929941,HOROZ
0.109993,0.107995,0.199053,0.872331,0.622725,0.185016,0.183649,0.8399,HOROZ
0.110203,0.107698,0.199368,0.906295,0.694819,0.237885,0.212716,0.932115,HOROZ
0.110207,0.107912,0.199375,0.892049,0.606771,0.148118,0.16391,0.787297,HOROZ
0.110339,0.108089,0.199574,0.888821,0.633165,0.149758,0.164647,0.894193,HOROZ
0.110365,0.108592,0.199612,0.856591,0.6119,0.20162,0.192329,0.728038,HOROZ
0.110399,0.107611,0.199664,0.925205,0.696611,0.225298,0.20542,0.888076,HOROZ
0.110497,0.108366,0.199812,0.880613,0.656825,0.276791,0.234909,0.881912,HOROZ
0.110574,0.109524,0.199927,0.807955,0.524689,0.178723,0.179731,0.808347,HOROZ
0.110997,0.108263,0.200563,0.920612,0.653641,0.157058,0.16788,0.912723,HOROZ
0.111052,0.108126,0.200646,0.933505,0.551584,0.068494,0.123488,0.95344,HOROZ
0.111279,0.109573,0.200986,0.850937,0.6381,0.196487,0.188668,0.83202,HOROZ
0.111441,0.109264,0.20123,0.882334,0.587794,0.120012,0.14847,0.834084,HOROZ
0.111454,0.109503,0.201249,0.867132,0.625369,0.151343,0.164497,0.805451,HOROZ
0.111624,0.108959,0.201505,0.914959,0.673968,0.232396,0.208206,0.949245,HOROZ
0.111629,0.109322,0.201512,0.890815,0.62861,0.145176,0.161149,0.924215,HOROZ
0.111706,0.112088,0.201627,0.712508,0.254207,0.077984,0.12754,0.789176,HOROZ
0.111932,0.109907,0.201966,0.871474,0.586107,0.153055,0.164971,0.926605,HOROZ
0.111966,0.109289,0.202018,0.915223,0.54799,0.093123,0.13469,0.8996,HOROZ
0.112128,0.109771,0.202261,0.893471,0.666203,0.214208,0.197579,0.902125,HOROZ
0.112197,0.109553,0.202363,0.912628,0.595708,0.133585,0.154716,0.940418,HOROZ
0.112197,0.109553,0.202363,0.912628,0.595708,0.133585,0.154716,0.940418,HOROZ
0.112248,0.110015,0.20244,0.885016,0.549698,0.08013,0.128153,0.951278,HOROZ
0.112423,0.110204,0.202702,0.883798,0.627575,0.26351,0.225161,0.936581,HOROZ
0.112449,0.11074,0.20274,0.849735,0.590543,0.142389,0.159009,0.67359,HOROZ
0.112542,0.109503,0.202881,0.938683,0.665042,0.168198,0.172365,0.937264,HOROZ
0.112542,0.109503,0.202881,0.938683,0.665042,0.168198,0.172365,0.937264,HOROZ
0.112615,0.110901,0.20299,0.849916,0.5947,0.127562,0.151305,0.857114,HOROZ
0.112632,0.112047,0.203015,0.775306,0.534376,0.277316,0.232984,0.734996,HOROZ
0.112675,0.109639,0.203079,0.938214,0.585112,0.0961,0.135585,0.869593,HOROZ
0.112752,0.110307,0.203194,0.898427,0.644316,0.175802,0.176202,0.886583,HOROZ
0.112773,0.110324,0.203226,0.898721,0.545773,0.068502,0.122175,0.798105,HOROZ
0.112858,0.111086,0.203354,0.853464,0.631931,0.294111,0.24266,0.816798,HOROZ
0.11291,0.110703,0.203431,0.882321,0.584817,0.180183,0.178392,0.961099,HOROZ
0.11291,0.110703,0.203431,0.882321,0.584817,0.180183,0.178392,0.961099,HOROZ
0.112927,0.110666,0.203456,0.885912,0.662548,0.223628,0.202036,0.832915,HOROZ
0.113034,0.110571,0.203616,0.899217,0.71053,0.28382,0.236386,0.901838,HOROZ
0.113098,0.112146,0.203711,0.798985,0.622475,0.252968,0.218417,0.660278,HOROZ
0.113303,0.110996,0.204018,0.88845,0.567927,0.106448,0.140178,0.876982,HOROZ
0.113315,0.111033,0.204037,0.886814,0.617405,0.130176,0.152046,0.89343,HOROZ
0.113367,0.110526,0.204113,0.92402,0.612308,0.159383,0.167018,0.920047,HOROZ
0.113439,0.110142,0.204222,0.954496,0.632952,0.116338,0.144983,0.942235,HOROZ
0.113503,0.111,0.204317,0.901262,0.663416,0.185959,0.180942,0.902252,HOROZ
0.113683,0.110818,0.204585,0.925075,0.633625,0.14475,0.159172,0.858685,HOROZ
0.113738,0.111977,0.204668,0.851674,0.471491,0.039525,0.107886,0.877509,HOROZ
0.113811,0.111973,0.204776,0.856656,0.55757,0.082082,0.127884,0.728227,HOROZ
0.113875,0.111058,0.204872,0.921633,0.67995,0.206038,0.191453,0.805809,HOROZ
0.113883,0.111985,0.204885,0.860549,0.567638,0.152924,0.163215,0.844434,HOROZ
0.114016,0.111911,0.205082,0.874051,0.519253,0.135353,0.154089,0.913234,HOROZ
0.114067,0.112439,0.205159,0.84251,0.547491,0.121566,0.147086,0.910577,HOROZ
0.114067,0.112039,0.205159,0.868915,0.584083,0.110889,0.141763,0.873886,HOROZ
0.114067,0.112039,0.205159,0.868915,0.584083,0.110889,0.141763,0.873886,HOROZ
0.114101,0.115666,0.205209,0.635385,0.675716,0.295357,0.242087,0.566883,HOROZ
0.114225,0.112447,0.205394,0.852194,0.619225,0.183419,0.178936,0.808981,HOROZ
0.114263,0.11149,0.205451,0.918072,0.658984,0.180187,0.177181,0.939555,HOROZ
0.114263,0.11149,0.205451,0.918072,0.658984,0.180187,0.177181,0.939555,HOROZ
0.114289,0.11201,0.20549,0.88523,0.590526,0.134094,0.153222,0.942333,HOROZ
0.114289,0.11605,0.20549,0.622912,0.582559,0.194321,0.18472,0.579644,HOROZ
0.114447,0.111099,0.205725,0.956175,0.697173,0.23811,0.208667,0.952255,HOROZ
0.114455,0.114673,0.205738,0.721784,0.247906,0.156763,0.164713,0.926797,HOROZ
0.114455,0.113741,0.205738,0.782214,0.451719,0.127804,0.149903,0.845964,HOROZ
0.114554,0.111358,0.205884,0.945764,0.615153,0.140594,0.156309,0.870944,HOROZ
0.114622,0.111651,0.205986,0.930685,0.671161,0.186569,0.18026,0.853127,HOROZ
0.114716,0.115102,0.206126,0.710802,0.259244,0.045271,0.109833,0.796816,HOROZ
0.114737,0.111985,0.206157,0.915961,0.62255,0.14863,0.160271,0.940769,HOROZ
0.11478,0.11304,0.206221,0.848989,0.544558,0.12615,0.148804,0.890662,HOROZ
0.114895,0.112603,0.206393,0.885234,0.57515,0.100663,0.136065,0.961928,HOROZ
0.114938,0.111775,0.206456,0.942977,0.695541,0.233109,0.205393,0.873188,HOROZ
0.114951,0.112517,0.206475,0.894548,0.593346,0.137687,0.154496,0.968692,HOROZ
0.114964,0.113115,0.206494,0.855959,0.753652,0.333365,0.264098,0.839266,HOROZ
0.114976,0.112208,0.206513,0.916689,0.653325,0.296553,0.241877,0.895853,HOROZ
0.115032,0.112715,0.206596,0.886718,0.628492,0.198564,0.186333,0.917897,HOROZ
0.115036,0.11276,0.206602,0.884001,0.623835,0.151348,0.161417,0.806449,HOROZ
0.115079,0.111956,0.206666,0.940046,0.64567,0.153275,0.162375,0.947996,HOROZ
0.115177,0.112941,0.206812,0.881138,0.557351,0.090683,0.130984,0.927474,HOROZ
0.115408,0.112801,0.207155,0.905285,0.588946,0.181661,0.176947,0.766181,HOROZ
0.115476,0.112624,0.207256,0.921431,0.669027,0.227648,0.201841,0.874212,HOROZ
0.115493,0.1129,0.207282,0.904265,0.557901,0.134482,0.152421,0.880215,HOROZ
0.11551,0.112789,0.207307,0.912725,0.563483,0.104076,0.137254,0.849754,HOROZ
0.115514,0.112929,0.207313,0.903737,0.624232,0.171235,0.171351,0.883253,HOROZ
0.115527,0.113321,0.207332,0.878748,0.578595,0.152614,0.161653,0.911663,HOROZ
0.115553,0.1129,0.20737,0.908126,0.570526,0.072733,0.122088,0.841406,HOROZ
0.115638,0.113057,0.207497,0.903294,0.602515,0.21241,0.193298,0.843111,HOROZ
0.115681,0.12018,0.207561,0.45209,0.713855,0.420783,0.319026,0.285928,HOROZ
0.115809,0.122221,0.207751,0.335695,0.575486,0.249064,0.21352,0.18518,HOROZ
0.115958,0.113902,0.207973,0.868332,0.625628,0.223566,0.199126,0.926865,HOROZ
0.116061,0.113411,0.208125,0.907168,0.662118,0.207324,0.190138,0.869215,HOROZ
0.116078,0.113148,0.20815,0.925681,0.574072,0.05541,0.113551,0.86944,HOROZ
0.116202,0.115003,0.208334,0.812138,0.599054,0.152817,0.161187,0.643479,HOROZ
0.11627,0.113663,0.208435,0.904078,0.702882,0.292008,0.237846,0.900121,HOROZ
0.116334,0.113255,0.20853,0.935119,0.708408,0.243938,0.21012,0.930167,HOROZ
0.116343,0.113663,0.208543,0.908748,0.668994,0.203972,0.188063,0.91252,HOROZ
0.116488,0.113547,0.208758,0.925697,0.651873,0.170381,0.170058,0.868771,HOROZ
0.116509,0.113869,0.20879,0.905897,0.654449,0.190233,0.18053,0.913735,HOROZ
0.116603,0.11363,0.208929,0.927681,0.626686,0.185854,0.178116,0.963486,HOROZ
0.116701,0.114092,0.209074,0.903614,0.614356,0.182906,0.176465,0.950527,HOROZ
0.116778,0.114285,0.209188,0.895834,0.668447,0.179141,0.174408,0.918858,HOROZ
0.116791,0.114034,0.209207,0.913163,0.597443,0.151052,0.159785,0.907616,HOROZ
0.116804,0.114372,0.209226,0.891803,0.672999,0.234273,0.204265,0.942596,HOROZ
0.116872,0.11412,0.209327,0.912683,0.593481,0.081893,0.125461,0.918032,HOROZ
0.116881,0.114504,0.20934,0.888091,0.623555,0.252627,0.214495,0.847863,HOROZ
0.116889,0.114174,0.209353,0.910259,0.538904,0.042479,0.106992,0.902414,HOROZ
0.116915,0.114141,0.209391,0.91407,0.631261,0.136626,0.152337,0.943634,HOROZ
0.116923,0.114364,0.209403,0.900009,0.609067,0.115201,0.141618,0.955418,HOROZ
0.116923,0.113836,0.209403,0.934691,0.692056,0.226996,0.200116,0.905936,HOROZ
0.116936,0.114351,0.209422,0.901641,0.684806,0.199174,0.184938,0.907742,HOROZ
0.117145,0.114405,0.209732,0.911539,0.676697,0.231527,0.202417,0.80094,HOROZ
0.117231,0.114541,0.209858,0.908092,0.601768,0.161974,0.165045,0.903759,HOROZ
0.117239,0.115262,0.209871,0.861528,0.553923,0.116416,0.141968,0.847951,HOROZ
0.117312,0.115563,0.209978,0.846602,0.652267,0.204997,0.187739,0.81151,HOROZ
0.117359,0.115147,0.210048,0.876678,0.626839,0.219485,0.195579,0.902617,HOROZ
0.117461,0.115963,0.210199,0.830209,0.519698,0.114985,0.141086,0.811144,HOROZ
0.117466,0.115032,0.210206,0.891028,0.662872,0.217891,0.194608,0.903331,HOROZ
0.117496,0.115543,0.21025,0.859643,0.674591,0.265871,0.221436,0.676253,HOROZ
0.11759,0.121685,0.210389,0.478241,0.358001,0.322369,0.254559,0.58022,HOROZ
0.117666,0.11499,0.210502,0.906546,0.607166,0.126422,0.146602,0.962939,HOROZ
0.117803,0.115201,0.210704,0.901538,0.607837,0.140607,0.153624,0.860868,HOROZ
0.117816,0.11537,0.210723,0.89133,0.617179,0.142399,0.154522,0.902708,HOROZ
0.117833,0.115403,0.210749,0.89027,0.63722,0.154268,0.160564,0.833541,HOROZ
0.117837,0.114512,0.210755,0.948828,0.640736,0.116987,0.141778,0.956386,HOROZ
0.117952,0.116079,0.210925,0.853961,0.655031,0.233835,0.202939,0.841232,HOROZ
0.118051,0.115436,0.21107,0.902009,0.682515,0.232983,0.202374,0.941446,HOROZ
0.11817,0.115852,0.211247,0.882521,0.601141,0.100841,0.133606,0.864053,HOROZ
0.118175,0.115349,0.211253,0.915557,0.648175,0.214505,0.192112,0.925001,HOROZ
0.118192,0.114928,0.211278,0.944168,0.673869,0.192543,0.180272,0.929123,HOROZ
0.118397,0.116363,0.211581,0.863753,0.581866,0.154029,0.159972,0.85731,HOROZ
0.118473,0.116021,0.211694,0.890824,0.640738,0.142991,0.154283,0.950079,HOROZ
0.118473,0.117785,0.211694,0.777191,0.631624,0.222462,0.196184,0.594871,HOROZ
0.118516,0.118115,0.211757,0.758857,0.645649,0.277979,0.227389,0.664829,HOROZ
0.118525,0.115699,0.21177,0.915011,0.64475,0.1376,0.151517,0.943707,HOROZ
0.118559,0.11645,0.21182,0.868448,0.642253,0.17265,0.169465,0.816661,HOROZ
0.118648,0.115922,0.211952,0.908392,0.611897,0.130111,0.147658,0.90727,HOROZ
0.118687,0.11612,0.212009,0.897968,0.649895,0.163283,0.164491,0.877628,HOROZ
0.118691,0.117278,0.212015,0.823405,0.686277,0.293203,0.23607,0.741125,HOROZ
0.118738,0.116334,0.212084,0.887308,0.542345,0.077969,0.122202,0.744551,HOROZ
0.118747,0.11645,0.212097,0.880369,0.655268,0.217212,0.193065,0.868163,HOROZ
0.11876,0.115411,0.212116,0.948829,0.596637,0.11502,0.140083,0.900236,HOROZ
0.11876,0.11614,0.212116,0.901242,0.587291,0.142296,0.153698,0.903118,HOROZ
0.118764,0.116252,0.212122,0.894284,0.686439,0.29471,0.23688,0.934755,HOROZ
0.118913,0.115827,0.212343,0.931416,0.595874,0.15711,0.161122,0.903368,HOROZ
0.118969,0.116037,0.212424,0.921245,0.616828,0.129364,0.147029,0.756135,HOROZ
0.11899,0.116734,0.212456,0.87739,0.623013,0.233019,0.201518,0.883632,HOROZ
0.119003,0.117332,0.212475,0.839656,0.67198,0.349587,0.269636,0.901298,HOROZ
0.119046,0.119401,0.212538,0.710616,0.695314,0.406489,0.305589,0.445888,HOROZ
0.119148,0.116701,0.212688,0.889535,0.600474,0.147744,0.156144,0.935085,HOROZ
0.119195,0.116713,0.212758,0.891711,0.625938,0.227747,0.198421,0.958016,HOROZ
0.119229,0.1164,0.212808,0.914197,0.533332,0.017262,0.094003,0.967333,HOROZ
0.119374,0.116507,0.213022,0.916446,0.634997,0.157906,0.161148,0.927474,HOROZ
0.119396,0.117435,0.213053,0.857837,0.624232,0.174368,0.169648,0.865485,HOROZ
0.119421,0.116689,0.213091,0.907655,0.640118,0.199021,0.182644,0.852146,HOROZ
0.119455,0.116194,0.213141,0.941978,0.664279,0.187042,0.176249,0.778225,HOROZ
0.119455,0.116491,0.213141,0.922664,0.660019,0.247005,0.208862,0.882557,HOROZ
0.119455,0.116491,0.213141,0.922664,0.660019,0.247005,0.208862,0.882557,HOROZ
0.119477,0.119051,0.213172,0.75975,0.563698,0.103904,0.134092,0.494698,HOROZ
0.11949,0.117039,0.213191,0.889297,0.645354,0.16549,0.164958,0.907069,HOROZ
0.119541,0.117155,0.213267,0.885081,0.623492,0.15208,0.158029,0.879522,HOROZ
0.119562,0.117324,0.213298,0.875524,0.548501,0.188327,0.176836,0.936544,HOROZ
0.119571,0.116742,0.213311,0.91365,0.669294,0.190185,0.177812,0.921895,HOROZ
0.119596,0.116516,0.213348,0.929995,0.64932,0.166799,0.165545,0.961785,HOROZ
0.119626,0.116862,0.213392,0.909417,0.765257,0.347536,0.267694,0.961052,HOROZ
0.119695,0.117101,0.213493,0.898265,0.604728,0.127913,0.145729,0.914654,HOROZ
0.119814,0.116903,0.213669,0.91864,0.57755,0.121191,0.142301,0.958185,HOROZ
0.119844,0.118602,0.213713,0.811338,0.438643,0.057746,0.111931,0.867907,HOROZ
0.119865,0.117229,0.213744,0.900802,0.608168,0.191654,0.178334,0.950228,HOROZ
0.119981,0.12096,0.213913,0.6712,0.53761,0.139621,0.151359,0.686021,HOROZ
0.120092,0.118263,0.214077,0.8485,0.558067,0.138808,0.150861,0.929988,HOROZ
0.120169,0.117958,0.21419,0.872907,0.6121,0.184523,0.174306,0.859409,HOROZ
0.120181,0.118041,0.214208,0.868417,0.560419,0.108051,0.135571,0.937627,HOROZ
0.120344,0.117221,0.214447,0.931564,0.661954,0.222313,0.194395,0.946001,HOROZ
0.120365,0.117942,0.214478,0.886338,0.640143,0.256637,0.21341,0.893955,HOROZ
0.120403,0.117513,0.214534,0.916402,0.566815,0.071992,0.118168,0.92128,HOROZ
0.120425,0.119216,0.214566,0.808642,0.539757,0.142378,0.15239,0.778403,HOROZ
0.120425,0.119216,0.214566,0.808642,0.539757,0.142378,0.15239,0.778403,HOROZ
0.120467,0.117546,0.214629,0.918314,0.658188,0.201253,0.182916,0.855108,HOROZ
0.120502,0.118103,0.214679,0.884602,0.668189,0.244642,0.206559,0.776279,HOROZ
0.12054,0.117971,0.214735,0.895506,0.561668,0.077268,0.120549,0.873838,HOROZ
0.120694,0.118222,0.214961,0.889008,0.619454,0.193239,0.178454,0.92008,HOROZ
0.120758,0.118676,0.215055,0.863955,0.52957,0.038244,0.102372,0.904652,HOROZ
0.120894,0.11739,0.215255,0.955411,0.662644,0.185016,0.173943,0.821082,HOROZ
0.120941,0.118486,0.215324,0.887634,0.652806,0.314758,0.24649,0.873626,HOROZ
0.120946,0.118243,0.21533,0.903528,0.64057,0.153621,0.157664,0.829862,HOROZ
0.12095,0.118523,0.215336,0.88579,0.653062,0.232858,0.199619,0.860779,HOROZ
0.121014,0.117814,0.21543,0.935468,0.588824,0.103317,0.132639,0.90382,HOROZ
0.121014,0.118387,0.21543,0.898548,0.606206,0.127928,0.144696,0.923046,HOROZ
0.121018,0.119257,0.215437,0.843165,0.625173,0.218357,0.191635,0.681675,HOROZ
0.12104,0.118061,0.215468,0.921119,0.659425,0.211516,0.187917,0.884737,HOROZ
0.121065,0.11802,0.215505,0.92539,0.591679,0.089178,0.125811,0.895396,HOROZ
0.121129,0.11835,0.215599,0.908179,0.659217,0.16784,0.164801,0.890189,HOROZ
0.121168,0.117806,0.215656,0.945689,0.603477,0.103599,0.132659,0.942505,HOROZ
0.121356,0.118836,0.215931,0.891161,0.601083,0.223083,0.1939,0.951909,HOROZ
0.12136,0.118845,0.215937,0.890901,0.624357,0.208674,0.186105,0.929202,HOROZ
0.121432,0.118548,0.216044,0.914504,0.664684,0.192342,0.177342,0.896246,HOROZ
0.121454,0.11917,0.216075,0.87595,0.637695,0.163343,0.162218,0.922358,HOROZ
0.121509,0.118684,0.216156,0.910588,0.643467,0.198154,0.180354,0.921525,HOROZ
0.121539,0.118346,0.2162,0.934211,0.578885,0.080865,0.12152,0.928726,HOROZ
0.121543,0.119377,0.216206,0.868401,0.544897,0.130339,0.145477,0.90972,HOROZ
0.121684,0.118577,0.216412,0.928467,0.630152,0.170429,0.165677,0.923524,HOROZ
0.121701,0.11842,0.216437,0.939627,0.645921,0.189754,0.175745,0.831536,HOROZ
0.12171,0.118663,0.21645,0.924508,0.633397,0.12728,0.143831,0.963126,HOROZ
0.121842,0.120436,0.216644,0.81976,0.545356,0.170913,0.165795,0.841825,HOROZ
0.121859,0.119401,0.216669,0.886583,0.589752,0.160967,0.160666,0.92867,HOROZ
0.121864,0.1257,0.216675,0.496508,0.623585,0.262873,0.215503,0.387972,HOROZ
0.121919,0.118977,0.216756,0.917507,0.63831,0.141928,0.150967,0.945324,HOROZ
0.121996,0.119381,0.216869,0.896445,0.651041,0.195135,0.178333,0.928677,HOROZ
0.122,0.119389,0.216875,0.896185,0.595569,0.116779,0.138439,0.911712,HOROZ
0.122022,0.119249,0.216906,0.906487,0.619482,0.180497,0.170621,0.933623,HOROZ
0.122077,0.119348,0.216987,0.903629,0.627036,0.191764,0.176483,0.930646,HOROZ
0.122128,0.119228,0.217062,0.914488,0.609647,0.134788,0.147231,0.927874,HOROZ
0.122184,0.122035,0.217143,0.740498,0.63738,0.24249,0.203802,0.637456,HOROZ
0.122457,0.119508,0.217543,0.917104,0.584321,0.112461,0.135984,0.865134,HOROZ
0.12247,0.119451,0.217561,0.921599,0.651354,0.205627,0.183499,0.860658,HOROZ
0.122487,0.120551,0.217586,0.852561,0.570951,0.106743,0.133187,0.844465,HOROZ
0.122709,0.120898,0.217911,0.844445,0.597835,0.113171,0.136138,0.905815,HOROZ
0.122812,0.119991,0.21806,0.908412,0.67085,0.199542,0.179965,0.897733,HOROZ
0.122906,0.120733,0.218197,0.867079,0.555987,0.127728,0.143124,0.88531,HOROZ
0.123,0.120815,0.218334,0.867691,0.573454,0.153614,0.155997,0.799922,HOROZ
0.123064,0.119917,0.218428,0.928862,0.600209,0.115101,0.13681,0.934149,HOROZ
0.123115,0.120172,0.218503,0.915737,0.657144,0.186838,0.173013,0.969209,HOROZ
0.123158,0.120799,0.218565,0.878548,0.555102,0.093662,0.126408,0.930949,HOROZ
0.123183,0.120114,0.218602,0.923677,0.564656,0.134837,0.14643,0.923598,HOROZ
0.123243,0.120131,0.218689,0.926349,0.632814,0.210355,0.185353,0.946036,HOROZ
0.123256,0.120947,0.218708,0.875241,0.577298,0.095211,0.127075,0.848988,HOROZ
0.123333,0.120889,0.21882,0.88367,0.556367,0.148669,0.153232,0.836498,HOROZ
0.123405,0.1207,0.218926,0.900214,0.640659,0.207628,0.183754,0.886425,HOROZ
0.123683,0.120444,0.219331,0.933742,0.709901,0.251858,0.207621,0.939154,HOROZ
0.123687,0.120869,0.219337,0.906981,0.575973,0.134863,0.14605,0.818287,HOROZ
0.123696,0.121277,0.219349,0.881639,0.662316,0.170143,0.163868,0.864545,HOROZ
0.123704,0.120856,0.219362,0.908828,0.615849,0.124064,0.140705,0.931453,HOROZ
0.123708,0.121219,0.219368,0.886085,0.61022,0.154344,0.155798,0.821481,HOROZ
0.123811,0.120906,0.219517,0.912312,0.593087,0.104753,0.131238,0.851129,HOROZ
0.123815,0.120708,0.219523,0.925161,0.588484,0.110051,0.133791,0.876304,HOROZ
0.123832,0.120955,0.219548,0.910495,0.669742,0.252896,0.208061,0.841213,HOROZ
0.123854,0.120704,0.219579,0.927812,0.576476,0.156566,0.156807,0.919117,HOROZ
0.123888,0.12084,0.219629,0.921277,0.594855,0.124486,0.140772,0.945682,HOROZ
0.123956,0.121083,0.219729,0.910065,0.60049,0.155539,0.156204,0.899002,HOROZ
0.124024,0.120617,0.219828,0.943944,0.663373,0.154703,0.155726,0.919202,HOROZ
0.124033,0.120621,0.21984,0.944212,0.607266,0.0825,0.120491,0.9385,HOROZ
0.124033,0.121429,0.21984,0.892883,0.609317,0.206727,0.182731,0.875068,HOROZ
0.124041,0.121265,0.219853,0.903855,0.685251,0.292517,0.230346,0.854176,HOROZ
0.124093,0.121162,0.219927,0.913567,0.649983,0.18024,0.168756,0.881688,HOROZ
0.124131,0.120642,0.219983,0.949002,0.650204,0.207595,0.183108,0.864952,HOROZ
0.124161,0.121417,0.220027,0.901598,0.63722,0.148541,0.15251,0.87117,HOROZ
0.124225,0.120947,0.22012,0.935401,0.6751,0.208568,0.183546,0.860736,HOROZ
0.124246,0.121401,0.220151,0.907931,0.68273,0.238808,0.199891,0.930692,HOROZ
0.124259,0.121512,0.22017,0.901676,0.57865,0.096978,0.127183,0.860069,HOROZ
0.124302,0.1211,0.220232,0.930469,0.605444,0.108426,0.132643,0.911955,HOROZ
0.124353,0.121269,0.220306,0.92291,0.653766,0.17442,0.165531,0.934245,HOROZ
0.12443,0.121223,0.220418,0.930553,0.653036,0.198338,0.177943,0.858729,HOROZ
0.124443,0.122122,0.220437,0.874503,0.683404,0.344762,0.260864,0.939945,HOROZ
0.124481,0.121199,0.220493,0.935301,0.626261,0.220902,0.189937,0.873564,HOROZ
0.124485,0.121561,0.220499,0.91255,0.596506,0.148916,0.152442,0.972914,HOROZ
0.124618,0.122905,0.220691,0.836124,0.483454,0.074415,0.116293,0.746813,HOROZ
0.124622,0.121314,0.220698,0.936699,0.700017,0.224971,0.192012,0.937963,HOROZ
0.124652,0.125024,0.220741,0.706986,0.665282,0.351281,0.264606,0.531766,HOROZ
0.124767,0.122452,0.220909,0.873762,0.627484,0.259164,0.210694,0.885018,HOROZ
0.124883,0.121982,0.221076,0.910497,0.542168,0.106476,0.131274,0.922739,HOROZ
0.1251,0.122608,0.221392,0.884426,0.590041,0.101756,0.12885,0.867457,HOROZ
0.125152,0.122505,0.221467,0.894066,0.619455,0.137327,0.146137,0.911505,HOROZ
0.125152,0.121937,0.221467,0.92998,0.633695,0.136325,0.14564,0.951316,HOROZ
0.125152,0.121937,0.221467,0.92998,0.633695,0.136325,0.14564,0.951316,HOROZ
0.125169,0.122518,0.221491,0.89434,0.630797,0.184979,0.170324,0.954339,HOROZ
0.12519,0.121768,0.221522,0.943063,0.654124,0.154892,0.154894,0.862223,HOROZ
0.125292,0.122283,0.221671,0.916785,0.604141,0.134925,0.144839,0.970489,HOROZ
0.125378,0.123008,0.221795,0.876387,0.526914,0.088854,0.12252,0.782152,HOROZ
0.125463,0.122596,0.221919,0.907552,0.588081,0.12213,0.138424,0.93498,HOROZ
0.125515,0.122353,0.221993,0.92605,0.532341,0.04236,0.10102,0.944623,HOROZ
0.125536,0.122225,0.222024,0.935443,0.591859,0.114459,0.134641,0.946272,HOROZ
0.125557,0.12382,0.222055,0.836628,0.540993,0.122714,0.138638,0.859333,HOROZ
0.125557,0.122798,0.222055,0.900618,0.557689,0.094182,0.124911,0.82532,HOROZ
0.125617,0.12211,0.222142,0.947754,0.641678,0.15139,0.152794,0.962937,HOROZ
0.125749,0.126364,0.222334,0.691728,0.630025,0.323777,0.246948,0.401967,HOROZ
0.125877,0.122617,0.22252,0.931754,0.629943,0.120593,0.137363,0.885024,HOROZ
