@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1,3,9-13,15-17'

@attribute Area numeric
@attribute MajorAxisLength numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.110497,0.263004,0.271541,0.880613,0.656825,0.276791,0.565853,0.234155,0.881912,HOROZ
0.110574,0.291858,0.51998,0.807955,0.524689,0.178723,0.610573,0.14746,0.808347,HOROZ
0.110997,0.299258,0.713348,0.920612,0.653641,0.157058,0.620036,0.12886,0.912723,HOROZ
0.111052,0.328467,0.81373,0.933505,0.551584,0.068494,0.665287,0.054905,0.95344,HOROZ
0.111279,0.287546,0.571556,0.850937,0.6381,0.196487,0.600407,0.16286,0.83202,HOROZ
0.111441,0.311838,0.657097,0.882334,0.587794,0.120012,0.637409,0.097518,0.834084,HOROZ
0.111454,0.301787,0.587938,0.867132,0.625369,0.151343,0.621711,0.123987,0.805451,HOROZ
0.111624,0.277402,0.824142,0.914959,0.673968,0.232396,0.582968,0.194401,0.949245,HOROZ
0.111629,0.304024,0.436223,0.890815,0.62861,0.145176,0.624321,0.118744,0.924215,HOROZ
0.111706,0.326299,0.605368,0.712508,0.254207,0.077984,0.658544,0.062669,0.789176,HOROZ
0.111932,0.302006,0.323528,0.871474,0.586107,0.153055,0.619688,0.125445,0.926605,HOROZ
0.111966,0.321601,0.297687,0.915223,0.54799,0.093123,0.64992,0.075135,0.8996,HOROZ
0.112128,0.283543,0.650039,0.893471,0.666203,0.214208,0.590099,0.178356,0.902125,HOROZ
0.112197,0.308649,0.717039,0.912628,0.595708,0.133585,0.628678,0.108933,0.940418,HOROZ
0.112197,0.308649,0.717039,0.912628,0.595708,0.133585,0.628678,0.108933,0.940418,HOROZ
0.112248,0.326461,0.748991,0.885016,0.549698,0.08013,0.656021,0.06443,0.951278,HOROZ
0.112423,0.269642,0.374064,0.883798,0.627575,0.26351,0.567176,0.222174,0.936581,HOROZ
0.112449,0.306222,0.83113,0.849735,0.590543,0.142389,0.623672,0.11638,0.67359,HOROZ
0.112542,0.298215,0.855952,0.938683,0.665042,0.168198,0.610822,0.138399,0.937264,HOROZ
0.112542,0.298215,0.855952,0.938683,0.665042,0.168198,0.610822,0.138399,0.937264,HOROZ
0.112615,0.311271,0.172113,0.849916,0.5947,0.127562,0.630658,0.103858,0.857114,HOROZ
0.112632,0.266054,0.523103,0.775306,0.534376,0.277316,0.560654,0.23463,0.734996,HOROZ
0.112675,0.321759,0.277018,0.938214,0.585112,0.0961,0.646576,0.077599,0.869593,HOROZ
0.112752,0.29618,0.819685,0.898427,0.644316,0.175802,0.606659,0.14494,0.886583,HOROZ
0.112773,0.331319,0.70357,0.898721,0.545773,0.068502,0.660853,0.054911,0.798105,HOROZ
0.112858,0.261709,0.521011,0.853464,0.631931,0.294111,0.5529,0.249892,0.816798,HOROZ
0.11291,0.295072,0.467666,0.882321,0.584817,0.180183,0.604184,0.148721,0.961099,HOROZ
0.11291,0.295072,0.467666,0.882321,0.584817,0.180183,0.604184,0.148721,0.961099,HOROZ
0.112927,0.281973,0.719649,0.885912,0.662548,0.223628,0.583876,0.186648,0.832915,HOROZ
0.113034,0.26483,0.504825,0.899217,0.71053,0.28382,0.556916,0.240526,0.901838,HOROZ
0.113098,0.273673,0.261347,0.798985,0.622475,0.252968,0.570265,0.212718,0.660278,HOROZ
0.113303,0.319322,0.329629,0.88845,0.567927,0.106448,0.639663,0.086189,0.876982,HOROZ
0.113315,0.311544,0.851216,0.886814,0.617405,0.130176,0.627613,0.106059,0.89343,HOROZ
0.113367,0.302279,0.733323,0.92402,0.612308,0.159383,0.613086,0.130847,0.920047,HOROZ
0.113439,0.316269,0.768187,0.954496,0.632952,0.116338,0.634279,0.094442,0.942235,HOROZ
0.113503,0.29422,0.471111,0.901262,0.663416,0.185959,0.600014,0.153717,0.902252,HOROZ
0.113683,0.30743,0.213538,0.925075,0.633625,0.14475,0.619475,0.118382,0.858685,HOROZ
0.113738,0.343104,0.699235,0.851674,0.471491,0.039525,0.674064,0.031439,0.877509,HOROZ
0.113811,0.328364,0.16133,0.856656,0.55757,0.082082,0.65103,0.066034,0.728227,HOROZ
0.113875,0.288682,0.843695,0.921633,0.67995,0.206038,0.589726,0.171196,0.805809,HOROZ
0.113883,0.30514,0.487301,0.860549,0.567638,0.152924,0.614976,0.125333,0.844434,HOROZ
0.114016,0.310985,0.66238,0.874051,0.519253,0.135353,0.62331,0.110426,0.913234,HOROZ
0.114067,0.31556,0.162158,0.84251,0.547491,0.121566,0.630083,0.098821,0.910577,HOROZ
0.114067,0.319083,0.219936,0.868915,0.584083,0.110889,0.635492,0.08989,0.873886,HOROZ
0.114067,0.319083,0.219936,0.868915,0.584083,0.110889,0.635492,0.08989,0.873886,HOROZ
0.114101,0.263201,0.445381,0.635385,0.675716,0.295357,0.549542,0.251029,0.566883,HOROZ
0.114225,0.296125,0.816014,0.852194,0.619225,0.183419,0.59949,0.151518,0.808981,HOROZ
0.114263,0.297184,0.4977,0.918072,0.658984,0.180187,0.600931,0.148724,0.939555,HOROZ
0.114263,0.297184,0.4977,0.918072,0.658984,0.180187,0.600931,0.148724,0.939555,HOROZ
0.114289,0.311829,0.537224,0.88523,0.590526,0.134094,0.623268,0.109362,0.942333,HOROZ
0.114289,0.292878,0.61455,0.622912,0.582559,0.194321,0.594204,0.160974,0.579644,HOROZ
0.114447,0.280025,0.247432,0.956175,0.697173,0.23811,0.57376,0.19947,0.952255,HOROZ
0.114455,0.304825,0.7668,0.721784,0.247906,0.156763,0.611721,0.128608,0.926797,HOROZ
0.114455,0.314141,0.154894,0.782214,0.451719,0.127804,0.625997,0.104061,0.845964,HOROZ
0.114554,0.310149,0.15646,0.945764,0.615153,0.140594,0.619401,0.114858,0.870944,HOROZ
0.114622,0.295771,0.305689,0.930685,0.671161,0.186569,0.597056,0.154245,0.853127,HOROZ
0.114716,0.342691,0.330341,0.710802,0.259244,0.045271,0.668414,0.036065,0.796816,HOROZ
0.114737,0.30786,0.697403,0.915961,0.62255,0.14863,0.615006,0.121678,0.940769,HOROZ
0.11478,0.3152,0.555253,0.848989,0.544558,0.12615,0.62603,0.102671,0.890662,HOROZ
0.114895,0.323837,0.766362,0.885234,0.57515,0.100663,0.638671,0.081381,0.961928,HOROZ
0.114938,0.282238,0.466296,0.942977,0.695541,0.233109,0.574869,0.195033,0.873188,HOROZ
0.114951,0.311719,0.142899,0.894548,0.593346,0.137687,0.619873,0.112398,0.968692,HOROZ
0.114964,0.2541,0.618557,0.855959,0.753652,0.333365,0.531742,0.286031,0.839266,HOROZ
0.114976,0.264158,0.864317,0.916689,0.653325,0.296553,0.547059,0.252121,0.895853,HOROZ
0.115032,0.292731,0.796409,0.886718,0.628492,0.198564,0.590466,0.164669,0.917897,HOROZ
0.115036,0.307463,0.576256,0.884001,0.623835,0.151348,0.612956,0.123991,0.806449,HOROZ
0.115079,0.306916,0.204446,0.940046,0.64567,0.153275,0.611914,0.125632,0.947996,HOROZ
0.115177,0.327665,0.2239,0.881138,0.557351,0.090683,0.643123,0.07312,0.927474,HOROZ
0.115408,0.298507,0.255536,0.905285,0.588946,0.181661,0.59751,0.149997,0.766181,HOROZ
0.115476,0.284668,0.541115,0.921431,0.669027,0.227648,0.576087,0.190199,0.874212,HOROZ
0.115493,0.31362,0.279333,0.904265,0.557901,0.134482,0.620144,0.10969,0.880215,HOROZ
0.11551,0.323685,0.151281,0.912725,0.563483,0.104076,0.635404,0.084216,0.849754,HOROZ
0.115514,0.301923,0.144023,0.903737,0.624232,0.171235,0.602211,0.141009,0.883253,HOROZ
0.115527,0.307833,0.170863,0.878748,0.578595,0.152614,0.611158,0.125069,0.911663,HOROZ
0.115553,0.334436,0.884565,0.908126,0.570526,0.072733,0.651578,0.058368,0.841406,HOROZ
0.115638,0.289468,0.858129,0.903294,0.602515,0.21241,0.582648,0.176778,0.843111,HOROZ
0.115681,0.23256,0.748238,0.45209,0.713855,0.420783,0.495775,0.368872,0.285928,HOROZ
0.115809,0.278883,0.485784,0.335695,0.575486,0.249064,0.565742,0.209227,0.18518,HOROZ
0.115958,0.286614,0.723816,0.868332,0.625628,0.223566,0.576819,0.186594,0.926865,HOROZ
0.116061,0.29165,0.501348,0.907168,0.662118,0.207324,0.584001,0.172321,0.869215,HOROZ
0.116078,0.341359,0.241513,0.925681,0.574072,0.05541,0.659484,0.044262,0.86944,HOROZ
0.116202,0.308829,0.201991,0.812138,0.599054,0.152817,0.609444,0.125242,0.643479,HOROZ
0.11627,0.267326,0.655733,0.904078,0.702882,0.292008,0.546089,0.247974,0.900121,HOROZ
0.116334,0.281167,0.325181,0.935119,0.708408,0.243938,0.566815,0.204655,0.930167,HOROZ
0.116343,0.293099,0.23516,0.908748,0.668994,0.203972,0.584891,0.169389,0.91252,HOROZ
0.116488,0.303709,0.868381,0.925697,0.651873,0.170381,0.600311,0.140274,0.868771,HOROZ
0.116509,0.297562,0.414747,0.905897,0.654449,0.190233,0.590886,0.157423,0.913735,HOROZ
0.116603,0.29906,0.724288,0.927681,0.626686,0.185854,0.592718,0.153626,0.963486,HOROZ
0.116701,0.300126,0.730932,0.903614,0.614356,0.182906,0.593874,0.151074,0.950527,HOROZ
0.116778,0.301417,0.731881,0.895834,0.668447,0.179141,0.595469,0.147821,0.918858,HOROZ
0.116791,0.310321,0.15515,0.913163,0.597443,0.151052,0.608896,0.123739,0.907616,HOROZ
0.116804,0.284716,0.768029,0.891803,0.672999,0.234273,0.570053,0.196065,0.942596,HOROZ
0.116872,0.333429,0.806769,0.912683,0.593481,0.081893,0.6435,0.065879,0.918032,HOROZ
0.116881,0.279453,0.418761,0.888091,0.623555,0.252627,0.561733,0.212413,0.847863,HOROZ
0.116889,0.347306,0.689752,0.910259,0.538904,0.042479,0.664427,0.033815,0.902414,HOROZ
0.116915,0.315177,0.760783,0.91407,0.631261,0.136626,0.615659,0.111501,0.943634,HOROZ
0.116923,0.322241,0.846274,0.900009,0.609067,0.115201,0.626311,0.09349,0.955418,HOROZ
0.116923,0.287056,0.203211,0.934691,0.692056,0.226996,0.573049,0.189622,0.905936,HOROZ
0.116936,0.295473,0.821217,0.901641,0.684806,0.199174,0.58573,0.165201,0.907742,HOROZ
0.117145,0.286045,0.726039,0.911539,0.676697,0.231527,0.570503,0.193631,0.80094,HOROZ
0.117231,0.307524,0.157126,0.908092,0.601768,0.161974,0.602579,0.133063,0.903759,HOROZ
0.117239,0.322342,0.397423,0.861528,0.553923,0.116416,0.624936,0.094507,0.847951,HOROZ
0.117312,0.294271,0.385113,0.846602,0.652267,0.204997,0.582173,0.170285,0.81151,HOROZ
0.117359,0.289962,0.352187,0.876678,0.626839,0.219485,0.575447,0.182997,0.902617,HOROZ
0.117461,0.323172,0.421489,0.830209,0.519698,0.114985,0.62512,0.09331,0.811144,HOROZ
0.117466,0.290602,0.496593,0.891028,0.662872,0.217891,0.575925,0.181594,0.903331,HOROZ
0.117496,0.276542,0.804682,0.859643,0.674591,0.265871,0.554564,0.224298,0.676253,HOROZ
0.11759,0.260868,0.277471,0.478241,0.358001,0.322369,0.530493,0.275841,0.58022,HOROZ
0.117666,0.319709,0.528896,0.906546,0.607166,0.126422,0.618909,0.102899,0.962939,HOROZ
0.117803,0.315285,0.870994,0.901538,0.607837,0.140607,0.611586,0.114869,0.860868,HOROZ
0.117816,0.314723,0.178206,0.89133,0.617179,0.142399,0.610678,0.116388,0.902708,HOROZ
0.117833,0.310923,0.615933,0.89027,0.63722,0.154268,0.60487,0.126479,0.833541,HOROZ
0.117837,0.323106,0.29058,0.948828,0.640736,0.116987,0.62321,0.094985,0.956386,HOROZ
0.117952,0.286576,0.589693,0.853961,0.655031,0.233835,0.567635,0.195676,0.841232,HOROZ
0.118051,0.286977,0.26652,0.902009,0.682515,0.232983,0.567794,0.194921,0.941446,HOROZ
0.11817,0.329058,0.875204,0.882521,0.601141,0.100841,0.630568,0.081529,0.864053,HOROZ
0.118175,0.292699,0.49373,0.915557,0.648175,0.214505,0.575843,0.178617,0.925001,HOROZ
0.118192,0.299436,0.875115,0.944168,0.673869,0.192543,0.585901,0.159429,0.929123,HOROZ
0.118397,0.311881,0.116392,0.863753,0.581866,0.154029,0.603659,0.126275,0.85731,HOROZ
0.118473,0.315565,0.528605,0.890824,0.640738,0.142991,0.608833,0.11689,0.950079,HOROZ
0.118473,0.290755,0.62629,0.777191,0.631624,0.222462,0.571559,0.18562,0.594871,HOROZ
0.118516,0.274586,0.583252,0.758857,0.645649,0.277979,0.547079,0.23523,0.664829,HOROZ
0.118525,0.317401,0.773408,0.915011,0.64475,0.1376,0.611348,0.112325,0.943707,HOROZ
0.118559,0.30621,0.460189,0.868448,0.642253,0.17265,0.594381,0.142225,0.816661,HOROZ
0.118648,0.32005,0.481049,0.908392,0.611897,0.130111,0.61474,0.106004,0.90727,HOROZ
0.118687,0.309375,0.255588,0.897968,0.649895,0.163283,0.598537,0.134184,0.877628,HOROZ
0.118691,0.270538,0.37961,0.823405,0.686277,0.293203,0.540229,0.249064,0.741125,HOROZ
0.118738,0.337817,0.306459,0.887308,0.542345,0.077969,0.640973,0.062657,0.744551,HOROZ
0.118747,0.292749,0.350945,0.880369,0.655268,0.217212,0.573311,0.180997,0.868163,HOROZ
0.11876,0.325231,0.877479,0.948829,0.596637,0.11502,0.621986,0.093339,0.900236,HOROZ
0.11876,0.31624,0.682936,0.901242,0.587291,0.142296,0.608497,0.116301,0.903118,HOROZ
0.118764,0.270221,0.808267,0.894284,0.686439,0.29471,0.539436,0.250439,0.934755,HOROZ
0.118913,0.311699,0.140704,0.931416,0.595874,0.15711,0.600966,0.128904,0.903368,HOROZ
0.118969,0.320803,0.941393,0.921245,0.616828,0.129364,0.614351,0.105375,0.756135,HOROZ
0.11899,0.288378,0.353176,0.87739,0.623013,0.233019,0.565657,0.194953,0.883632,HOROZ
0.119003,0.255553,0.61374,0.839656,0.67198,0.349587,0.51641,0.301157,0.901298,HOROZ
0.119046,0.240813,0.480385,0.710616,0.695314,0.406489,0.494144,0.355104,0.445888,HOROZ
0.119148,0.315082,0.310116,0.889535,0.600474,0.147744,0.604935,0.120925,0.935085,HOROZ
0.119195,0.290259,0.279556,0.891711,0.625938,0.227747,0.567552,0.190286,0.958016,HOROZ
0.119229,0.360402,0.18688,0.914197,0.533332,0.017262,0.672394,0.013649,0.967333,HOROZ
0.119374,0.312162,0.164358,0.916446,0.634997,0.157906,0.599508,0.129584,0.927474,HOROZ
0.119396,0.306961,0.728058,0.857837,0.624232,0.174368,0.59163,0.143705,0.865485,HOROZ
0.119421,0.299319,0.213945,0.907655,0.640118,0.199021,0.580084,0.165067,0.852146,HOROZ
0.119455,0.303081,0.844876,0.941978,0.664279,0.187042,0.585552,0.154655,0.778225,HOROZ
0.119455,0.284938,0.479601,0.922664,0.660019,0.247005,0.558424,0.207389,0.882557,HOROZ
0.119455,0.284938,0.479601,0.922664,0.660019,0.247005,0.558424,0.207389,0.882557,HOROZ
0.119477,0.330115,0.444253,0.75975,0.563698,0.103904,0.625873,0.084073,0.494698,HOROZ
0.11949,0.309919,0.755856,0.889297,0.645354,0.16549,0.595619,0.136075,0.907069,HOROZ
0.119541,0.314295,0.207314,0.885081,0.623492,0.15208,0.601922,0.124614,0.879522,HOROZ
0.119562,0.302844,0.786064,0.875524,0.548501,0.188327,0.584709,0.155769,0.936544,HOROZ
0.119571,0.30228,0.566655,0.91365,0.669294,0.190185,0.583827,0.157381,0.921895,HOROZ
0.119596,0.309668,0.38622,0.929995,0.64932,0.166799,0.594749,0.137198,0.961785,HOROZ
0.119626,0.256987,0.473318,0.909417,0.765257,0.347536,0.515904,0.299239,0.961052,HOROZ
0.119695,0.322428,0.175127,0.898265,0.604728,0.127913,0.613352,0.104153,0.914654,HOROZ
0.119814,0.324847,0.468992,0.91864,0.57755,0.121191,0.6164,0.098506,0.958185,HOROZ
0.119844,0.346725,0.100125,0.811338,0.438643,0.057746,0.648909,0.046156,0.867907,HOROZ
0.119865,0.302274,0.20017,0.900802,0.608168,0.191654,0.582473,0.158657,0.950228,HOROZ
0.119981,0.319029,0.210175,0.6712,0.53761,0.139621,0.606935,0.114035,0.686021,HOROZ
0.120092,0.319469,0.147331,0.8485,0.558067,0.138808,0.607072,0.113347,0.929988,HOROZ
0.120169,0.30496,0.402671,0.872907,0.6121,0.184523,0.585094,0.152473,0.859409,HOROZ
0.120181,0.329837,0.162015,0.868417,0.560419,0.108051,0.622101,0.087524,0.937627,HOROZ
0.120344,0.293619,0.21906,0.931564,0.661954,0.222313,0.567409,0.185489,0.946001,HOROZ
0.120365,0.283467,0.68328,0.886338,0.640143,0.256637,0.552201,0.216003,0.893955,HOROZ
0.120403,0.342605,0.733159,0.916402,0.566815,0.071992,0.640053,0.057762,0.92128,HOROZ
0.120425,0.318823,0.114867,0.808642,0.539757,0.142378,0.604557,0.11637,0.778403,HOROZ
0.120425,0.318823,0.114867,0.808642,0.539757,0.142378,0.604557,0.11637,0.778403,HOROZ
0.120467,0.300224,0.618821,0.918314,0.658188,0.201253,0.576683,0.167015,0.855108,HOROZ
0.120502,0.287191,0.776336,0.884602,0.668189,0.244642,0.55714,0.205282,0.776279,HOROZ
0.12054,0.34098,0.101672,0.895506,0.561668,0.077268,0.636978,0.062082,0.873838,HOROZ
0.120694,0.303047,0.298658,0.889008,0.619454,0.193239,0.579857,0.160034,0.92008,HOROZ
0.120758,0.355238,0.786703,0.863955,0.52957,0.038244,0.657117,0.03041,0.904652,HOROZ
0.120894,0.305918,0.447011,0.955411,0.662644,0.185016,0.583211,0.1529,0.821082,HOROZ
0.120941,0.267788,0.843792,0.887634,0.652806,0.314758,0.526393,0.268819,0.873626,HOROZ
0.120946,0.315984,0.84085,0.903528,0.64057,0.153621,0.597923,0.125928,0.829862,HOROZ
0.12095,0.291361,0.360561,0.88579,0.653062,0.232858,0.56135,0.19481,0.860779,HOROZ
0.121014,0.332767,0.526107,0.935468,0.588824,0.103317,0.622515,0.083585,0.90382,HOROZ
0.121014,0.324502,0.162692,0.898548,0.606206,0.127928,0.610249,0.104166,0.923046,HOROZ
0.121018,0.29583,0.186336,0.843165,0.625173,0.218357,0.567679,0.182004,0.681675,HOROZ
0.12104,0.297944,0.19724,0.921119,0.659425,0.211516,0.570721,0.175993,0.884737,HOROZ
0.121065,0.337693,0.862284,0.92539,0.591679,0.089178,0.629581,0.071877,0.895396,HOROZ
0.121129,0.311705,0.670374,0.908179,0.659217,0.16784,0.59073,0.138091,0.890189,HOROZ
0.121168,0.332916,0.78759,0.945689,0.603477,0.103599,0.62201,0.083819,0.942505,HOROZ
0.121356,0.294906,0.230235,0.891161,0.601083,0.223083,0.564807,0.186168,0.951909,HOROZ
0.12136,0.299296,0.203838,0.890901,0.624357,0.208674,0.571292,0.173503,0.929202,HOROZ
0.121432,0.304451,0.795433,0.914504,0.664684,0.192342,0.578601,0.159255,0.896246,HOROZ
0.121454,0.313643,0.225993,0.87595,0.637695,0.163343,0.592118,0.134235,0.922358,HOROZ
0.121509,0.302763,0.576864,0.910588,0.643467,0.198154,0.575756,0.164312,0.921525,HOROZ
0.121539,0.341338,0.143841,0.934211,0.578885,0.080865,0.632725,0.065034,0.928726,HOROZ
0.121543,0.324535,0.140782,0.868401,0.544897,0.130339,0.607832,0.106196,0.90972,HOROZ
0.121684,0.311735,0.19302,0.928467,0.630152,0.170429,0.588242,0.140315,0.923524,HOROZ
0.121701,0.305667,0.254481,0.939627,0.645921,0.189754,0.57919,0.157007,0.831536,HOROZ
0.12171,0.325811,0.670761,0.924508,0.633397,0.12728,0.608946,0.103621,0.963126,HOROZ
0.121842,0.311824,0.436349,0.81976,0.545356,0.170913,0.587656,0.140731,0.841825,HOROZ
0.121859,0.315032,0.496127,0.886583,0.589752,0.160967,0.592319,0.132201,0.92867,HOROZ
0.121864,0.283859,0.746475,0.496508,0.623585,0.262873,0.546226,0.221602,0.387972,HOROZ
0.121919,0.321304,0.735225,0.917507,0.63831,0.141928,0.601315,0.115989,0.945324,HOROZ
0.121996,0.304438,0.312474,0.896445,0.651041,0.195135,0.576049,0.161683,0.928677,HOROZ
0.122,0.32978,0.825759,0.896185,0.595569,0.116779,0.61346,0.09481,0.911712,HOROZ
0.122022,0.309062,0.743141,0.906487,0.619482,0.180497,0.582762,0.148992,0.933623,HOROZ
0.122077,0.305612,0.733702,0.903629,0.627036,0.191764,0.577417,0.158752,0.930646,HOROZ
0.122128,0.32398,0.143203,0.914488,0.609647,0.134788,0.604301,0.109949,0.927874,HOROZ
0.122184,0.290327,0.440987,0.740498,0.63738,0.24249,0.554382,0.203365,0.637456,HOROZ
0.122457,0.331957,0.085362,0.917104,0.584321,0.112461,0.614543,0.091202,0.865134,HOROZ
0.12247,0.301908,0.207084,0.921599,0.651354,0.205627,0.570199,0.170836,0.860658,HOROZ
0.122487,0.333943,0.664633,0.852561,0.570951,0.106743,0.617331,0.086435,0.844465,HOROZ
0.122709,0.332115,0.218364,0.844445,0.597835,0.113171,0.613603,0.091795,0.905815,HOROZ
0.122812,0.304305,0.322257,0.908412,0.67085,0.199542,0.57221,0.165522,0.897733,HOROZ
0.122906,0.327538,0.163824,0.867079,0.555987,0.127728,0.60596,0.103998,0.88531,HOROZ
0.123,0.319169,0.439699,0.867691,0.573454,0.153614,0.593225,0.125921,0.799922,HOROZ
0.123064,0.332022,0.334595,0.928862,0.600209,0.115101,0.611822,0.093407,0.934149,HOROZ
0.123115,0.308732,0.728988,0.915737,0.657144,0.186838,0.577366,0.154478,0.969209,HOROZ
0.123158,0.339491,0.618916,0.878548,0.555102,0.093662,0.622358,0.075581,0.930949,HOROZ
0.123183,0.325611,0.174954,0.923677,0.564656,0.134837,0.601852,0.10999,0.923598,HOROZ
0.123243,0.301617,0.227137,0.926349,0.632814,0.210355,0.566348,0.174976,0.946036,HOROZ
0.123256,0.339112,0.362514,0.875241,0.577298,0.095211,0.621343,0.076863,0.848988,HOROZ
0.123333,0.321295,0.421685,0.88367,0.556367,0.148669,0.594834,0.121711,0.836498,HOROZ
0.123405,0.3027,0.501564,0.900214,0.640659,0.207628,0.567222,0.172587,0.886425,HOROZ
0.123683,0.289765,0.789639,0.933742,0.709901,0.251858,0.547045,0.211725,0.939154,HOROZ
0.123687,0.326387,0.514213,0.906981,0.575973,0.134863,0.600687,0.110012,0.818287,HOROZ
0.123696,0.314912,0.852567,0.881639,0.662316,0.170143,0.583834,0.14007,0.864545,HOROZ
0.123704,0.330013,0.693053,0.908828,0.615849,0.124064,0.605922,0.100917,0.931453,HOROZ
0.123708,0.320026,0.263507,0.886085,0.61022,0.154344,0.591271,0.126544,0.821481,HOROZ
0.123811,0.336717,0.129041,0.912312,0.593087,0.104753,0.615249,0.084778,0.851129,HOROZ
0.123815,0.334918,0.519885,0.925161,0.588484,0.110051,0.612594,0.08919,0.876304,HOROZ
0.123832,0.289678,0.305406,0.910495,0.669742,0.252896,0.546274,0.212654,0.841213,HOROZ
0.123854,0.319529,0.148522,0.927812,0.576476,0.156566,0.589886,0.12844,0.919117,HOROZ
0.123888,0.330159,0.130477,0.921277,0.594855,0.124486,0.605294,0.101272,0.945682,HOROZ
0.123956,0.32002,0.193823,0.910065,0.60049,0.155539,0.590143,0.127563,0.899002,HOROZ
0.124024,0.320397,0.849108,0.943944,0.663373,0.154703,0.590386,0.12685,0.919202,HOROZ
0.124033,0.344767,0.877763,0.944212,0.607266,0.0825,0.625997,0.066378,0.9385,HOROZ
0.124033,0.303921,0.278757,0.892883,0.609317,0.206727,0.566247,0.171798,0.875068,HOROZ
0.124041,0.278495,0.871286,0.903855,0.685251,0.292517,0.529015,0.248438,0.854176,HOROZ
0.124093,0.312302,0.264491,0.913567,0.649983,0.18024,0.57824,0.14877,0.881688,HOROZ
0.124131,0.303801,0.551008,0.949002,0.650204,0.207595,0.565639,0.172558,0.864952,HOROZ
0.124161,0.322618,0.413376,0.901598,0.63722,0.148541,0.593018,0.121602,0.87117,HOROZ
0.124225,0.303642,0.876709,0.935401,0.6751,0.208568,0.564994,0.17341,0.860736,HOROZ
0.124246,0.294479,0.809657,0.907931,0.68273,0.238808,0.551511,0.20009,0.930692,HOROZ
0.124259,0.340097,0.164705,0.901676,0.57865,0.096978,0.618116,0.078325,0.860069,HOROZ
0.124302,0.336239,0.307857,0.930469,0.605444,0.108426,0.612281,0.087836,0.911955,HOROZ
0.124353,0.31455,0.634791,0.92291,0.653766,0.17442,0.580365,0.14375,0.934245,HOROZ
0.12443,0.307122,0.57918,0.930553,0.653036,0.198338,0.569179,0.164472,0.858729,HOROZ
0.124443,0.264542,0.494973,0.874503,0.683404,0.344762,0.506955,0.296646,0.939945,HOROZ
0.124481,0.300241,0.198501,0.935301,0.626261,0.220902,0.558908,0.184245,0.873564,HOROZ
0.124485,0.322997,0.197504,0.91255,0.596506,0.148916,0.592106,0.121921,0.972914,HOROZ
0.124618,0.348547,0.072382,0.836124,0.483454,0.074415,0.628783,0.059744,0.746813,HOROZ
0.124622,0.299212,0.842591,0.936699,0.700017,0.224971,0.556794,0.187834,0.937963,HOROZ
0.124652,0.263071,0.281429,0.706986,0.665282,0.351281,0.50395,0.302744,0.531766,HOROZ
0.124767,0.289201,0.372476,0.873762,0.627484,0.259164,0.541571,0.21827,0.885018,HOROZ
0.124883,0.33782,0.321336,0.910497,0.542168,0.106476,0.611917,0.086212,0.922739,HOROZ
0.1251,0.339783,0.342852,0.884426,0.590041,0.101756,0.613774,0.082288,0.867457,HOROZ
0.125152,0.327847,0.384107,0.894066,0.619455,0.137327,0.596171,0.112094,0.911505,HOROZ
0.125152,0.328179,0.752864,0.92998,0.633695,0.136325,0.596655,0.111247,0.951316,HOROZ
0.125152,0.328179,0.752864,0.92998,0.633695,0.136325,0.596655,0.111247,0.951316,HOROZ
0.125169,0.312434,0.621882,0.89434,0.630797,0.184979,0.573668,0.152868,0.954339,HOROZ
0.12519,0.32213,0.612807,0.943063,0.654124,0.154892,0.587679,0.127011,0.862223,HOROZ
0.125292,0.328863,0.427538,0.916785,0.604141,0.134925,0.597014,0.110064,0.970489,HOROZ
0.125378,0.344691,0.950301,0.876387,0.526914,0.088854,0.619635,0.07161,0.782152,HOROZ
0.125463,0.333414,0.096933,0.907552,0.588081,0.12213,0.602856,0.099294,0.93498,HOROZ
0.125515,0.361528,0.680499,0.92605,0.532341,0.04236,0.643463,0.03372,0.944623,HOROZ
0.125536,0.336125,0.240837,0.935443,0.591859,0.114459,0.606464,0.09287,0.946272,HOROZ
0.125557,0.333364,0.618072,0.836628,0.540993,0.122714,0.602357,0.099785,0.859333,HOROZ
0.125557,0.343122,0.825283,0.900618,0.557689,0.094182,0.616529,0.076011,0.82532,HOROZ
0.125617,0.32393,0.337685,0.947754,0.641678,0.15139,0.588388,0.124027,0.962937,HOROZ
0.125749,0.272147,0.372933,0.691728,0.630025,0.323777,0.512657,0.277143,0.401967,HOROZ
0.125877,0.33458,0.739693,0.931754,0.629943,0.120593,0.602671,0.098005,0.885024,HOROZ
0.125937,0.321504,0.152548,0.864522,0.573695,0.160334,0.583443,0.13166,0.768888,HOROZ
0.125984,0.307576,0.206814,0.865854,0.582567,0.204378,0.563046,0.169744,0.936392,HOROZ
0.126014,0.31742,0.936206,0.870774,0.528186,0.173352,0.577183,0.14283,0.812927,HOROZ
0.126087,0.312647,0.203254,0.93917,0.646888,0.188694,0.569948,0.156087,0.927324,HOROZ
