@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-3,7-8,10-11,14,16-17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.185093,0.335558,0.430166,0.180545,0.303085,0.924174,0.5756,0.090821,0.861913,HOROZ
0.18558,0.328262,0.410011,0.181299,0.303709,0.910442,0.611567,0.114229,0.90927,HOROZ
0.18558,0.328262,0.410011,0.181299,0.303709,0.910442,0.611567,0.114229,0.90927,HOROZ
0.185584,0.317417,0.379982,0.180743,0.303714,0.938047,0.662924,0.153388,0.86817,HOROZ
0.185644,0.327089,0.400125,0.180673,0.303791,0.944383,0.617375,0.126485,0.913756,HOROZ
0.185652,0.315055,0.387177,0.180623,0.303802,0.947237,0.674847,0.143487,0.886191,HOROZ
0.185703,0.324303,0.400607,0.181979,0.303867,0.883038,0.630751,0.125943,0.717104,HOROZ
0.185844,0.319744,0.375692,0.181518,0.304048,0.912416,0.653257,0.159862,0.951494,HOROZ
0.185861,0.322984,0.411873,0.181208,0.30407,0.928435,0.63791,0.112311,0.870276,HOROZ
0.185861,0.322984,0.411873,0.181208,0.30407,0.928435,0.63791,0.112311,0.870276,HOROZ
0.185934,0.344279,0.406621,0.183022,0.304163,0.84323,0.542019,0.118723,0.807207,HOROZ
0.185955,0.329681,0.409953,0.181683,0.30419,0.909648,0.607208,0.114707,0.872682,HOROZ
0.185985,0.307662,0.358729,0.181748,0.304228,0.907846,0.71374,0.185908,0.865951,HOROZ
0.186348,0.327264,0.398315,0.182037,0.304692,0.911088,0.620677,0.12959,0.946592,HOROZ
0.186404,0.335899,0.410818,0.183764,0.304763,0.829637,0.581546,0.114154,0.692464,HOROZ
0.186493,0.316554,0.384542,0.181538,0.304878,0.942539,0.672599,0.148112,0.961648,HOROZ
0.186506,0.338035,0.4422,0.181522,0.304895,0.943965,0.572588,0.079628,0.92491,HOROZ
0.186579,0.331279,0.401619,0.182115,0.304987,0.918289,0.60348,0.125652,0.920355,HOROZ
0.187014,0.339694,0.405219,0.183142,0.305544,0.88894,0.568107,0.121641,0.783812,HOROZ
0.187053,0.338451,0.436895,0.182445,0.305593,0.924805,0.573833,0.085622,0.84208,HOROZ
0.187087,0.329404,0.406483,0.182763,0.305637,0.910908,0.615049,0.120162,0.827148,HOROZ
0.187582,0.345978,0.399202,0.184189,0.306269,0.865105,0.543834,0.129856,0.939423,HOROZ
0.187774,0.344613,0.41237,0.183719,0.306514,0.89705,0.550807,0.113777,0.820277,HOROZ
0.187873,0.32641,0.413175,0.183587,0.30664,0.908145,0.633588,0.112924,0.960256,HOROZ
0.187945,0.342557,0.407584,0.183999,0.306732,0.891548,0.560727,0.119754,0.910442,HOROZ
0.187958,0.333692,0.428171,0.183653,0.306749,0.908998,0.6004,0.095872,0.901946,HOROZ
0.187958,0.331297,0.391222,0.184127,0.306749,0.885953,0.611364,0.140751,0.925944,HOROZ
0.187962,0.334557,0.417506,0.183591,0.306754,0.912213,0.596491,0.107927,0.915847,HOROZ
0.188013,0.324801,0.401865,0.183847,0.306819,0.90221,0.641999,0.126952,0.899518,HOROZ
0.188082,0.424988,0.447027,0.185364,0.306906,0.832071,0.255037,0.076266,0.897575,HOROZ
0.188184,0.324794,0.371354,0.187751,0.307037,0.72306,0.64304,0.169222,0.491864,HOROZ
0.188329,0.381095,0.3656,0.1859,0.307222,0.818031,0.406716,0.17819,0.928477,HOROZ
0.188428,0.328352,0.421127,0.183731,0.307347,0.927533,0.627733,0.104242,0.82916,HOROZ
0.188654,0.337399,0.436264,0.183583,0.307636,0.945546,0.587605,0.08785,0.878255,HOROZ
0.18906,0.330552,0.387818,0.184737,0.308152,0.908635,0.621167,0.14667,0.797363,HOROZ
0.189209,0.325616,0.394582,0.186444,0.308342,0.833421,0.645167,0.137734,0.733571,HOROZ
0.189619,0.340423,0.42568,0.186089,0.308864,0.869766,0.579532,0.10032,0.808748,HOROZ
0.189768,0.323616,0.387452,0.188497,0.309054,0.761936,0.657985,0.148018,0.62827,HOROZ
0.18985,0.336466,0.426397,0.18468,0.309157,0.948888,0.598603,0.099752,0.924392,HOROZ
0.189961,0.347323,0.454616,0.185018,0.309298,0.937717,0.551162,0.070564,0.918967,HOROZ
0.190008,0.347028,0.460594,0.184708,0.309358,0.954974,0.552699,0.064925,0.974816,HOROZ
0.190264,0.347721,0.413544,0.186155,0.309683,0.896997,0.551113,0.115045,0.927336,HOROZ
0.190268,0.341459,0.414161,0.186382,0.309688,0.886278,0.578575,0.114312,0.939254,HOROZ
0.190311,0.335571,0.419411,0.185285,0.309743,0.941283,0.605294,0.108179,0.92827,HOROZ
0.190533,0.341475,0.42431,0.185772,0.310025,0.928207,0.579987,0.102796,0.868826,HOROZ
0.190742,0.340532,0.426687,0.186374,0.31029,0.909007,0.585361,0.100335,0.880499,HOROZ
0.190879,0.335135,0.393938,0.186378,0.310464,0.915246,0.610528,0.140524,0.854679,HOROZ
0.190998,0.3415,0.415241,0.187112,0.310615,0.885568,0.582484,0.113803,0.750981,HOROZ
0.191058,0.329467,0.410093,0.186724,0.310691,0.907005,0.637806,0.120077,0.859816,HOROZ
0.191365,0.35773,0.401751,0.189144,0.311081,0.805881,0.51464,0.13086,0.734912,HOROZ
0.191498,0.342991,0.417155,0.186654,0.311249,0.93108,0.578659,0.112065,0.833346,HOROZ
0.191758,0.341152,0.39888,0.188538,0.311579,0.852999,0.588301,0.135014,0.707763,HOROZ
0.191818,0.336885,0.420837,0.188353,0.311654,0.864636,0.607889,0.108097,0.893676,HOROZ
0.191959,0.354676,0.462178,0.187091,0.311833,0.931705,0.530637,0.065176,0.876967,HOROZ
0.192245,0.343308,0.409463,0.188167,0.312195,0.893477,0.581423,0.12214,0.871957,HOROZ
0.192386,0.329659,0.378741,0.188311,0.312373,0.893171,0.64461,0.163557,0.839045,HOROZ
0.192578,0.336186,0.395939,0.18846,0.312616,0.895064,0.615407,0.139821,0.953437,HOROZ
0.192646,0.331029,0.418417,0.18792,0.312703,0.924125,0.639684,0.111788,0.951748,HOROZ
0.192651,0.327281,0.32361,0.195822,0.312708,0.555722,0.657409,0.258881,0.422253,HOROZ
0.192749,0.338984,0.445103,0.187367,0.312832,0.9555,0.60363,0.082602,0.883299,HOROZ
0.192826,0.339518,0.388488,0.189919,0.312929,0.83721,0.601648,0.150221,0.696352,HOROZ
0.19286,0.33262,0.40488,0.189969,0.312973,0.836458,0.633484,0.128542,0.748957,HOROZ
0.193197,0.33905,0.405949,0.188691,0.313399,0.912966,0.605863,0.127565,0.926443,HOROZ
0.193624,0.349921,0.401282,0.189688,0.313938,0.885314,0.560042,0.134003,0.89316,HOROZ
0.193624,0.349921,0.401282,0.189688,0.313938,0.885314,0.560042,0.134003,0.89316,HOROZ
0.193688,0.352259,0.40722,0.189952,0.314019,0.875761,0.550304,0.126507,0.951736,HOROZ
0.193688,0.352259,0.40722,0.189952,0.314019,0.875761,0.550304,0.126507,0.951736,HOROZ
0.194777,0.326219,0.411643,0.189552,0.315392,0.945477,0.67494,0.1222,0.956887,HOROZ
0.195012,0.355429,0.433078,0.190636,0.315688,0.904768,0.543919,0.097537,0.913719,HOROZ
0.195076,0.357968,0.447523,0.191152,0.315769,0.883329,0.53351,0.08232,0.947857,HOROZ
0.195247,0.363333,0.401993,0.191304,0.315984,0.884025,0.512063,0.134904,0.941744,HOROZ
0.195383,0.32702,0.379846,0.190401,0.316156,0.933175,0.674626,0.165635,0.774963,HOROZ
0.195657,0.339071,0.421119,0.190983,0.316499,0.918231,0.619655,0.111758,0.923266,HOROZ
0.195866,0.34766,0.440285,0.191477,0.316762,0.904482,0.582239,0.090594,0.917089,HOROZ
0.195947,0.433821,0.414894,0.196338,0.316864,0.682228,0.262171,0.119484,0.717977,HOROZ
0.196331,0.355575,0.449058,0.191704,0.317347,0.915273,0.550404,0.081931,0.962238,HOROZ
0.196758,0.351706,0.433145,0.192706,0.317884,0.887718,0.569401,0.099192,0.779324,HOROZ
0.19678,0.355789,0.439841,0.196272,0.317911,0.723095,0.551903,0.091947,0.600171,HOROZ
0.196989,0.342731,0.443581,0.191956,0.318173,0.933748,0.610487,0.088196,0.927769,HOROZ
0.197032,0.349046,0.433955,0.192582,0.318227,0.906126,0.582537,0.098569,0.760802,HOROZ
0.197646,0.351421,0.38295,0.198601,0.318998,0.656253,0.575485,0.163867,0.525282,HOROZ
0.198001,0.352137,0.412112,0.195501,0.319442,0.814209,0.574285,0.125096,0.674974,HOROZ
0.198018,0.368012,0.450145,0.194359,0.319463,0.868082,0.507384,0.082393,0.948809,HOROZ
0.198372,0.347233,0.392644,0.198044,0.319907,0.714274,0.59795,0.150995,0.718485,HOROZ
0.198398,0.359423,0.464514,0.193617,0.319939,0.920257,0.545105,0.068655,0.893273,HOROZ
0.198577,0.355397,0.442226,0.193662,0.320164,0.926356,0.563272,0.091137,0.918989,HOROZ
0.198603,0.37714,0.473884,0.201569,0.320196,0.566037,0.473778,0.060174,0.445142,HOROZ
0.19871,0.36469,0.423024,0.194516,0.320329,0.892417,0.524676,0.112682,0.963098,HOROZ
0.198846,0.355914,0.453277,0.194668,0.3205,0.891538,0.562494,0.079997,0.921042,HOROZ
0.199047,0.350654,0.440694,0.194557,0.320751,0.905919,0.586491,0.093219,0.830595,HOROZ
0.199376,0.347138,0.419913,0.194219,0.321162,0.936811,0.603911,0.117056,0.876902,HOROZ
0.199905,0.336375,0.407556,0.194849,0.321824,0.931454,0.656225,0.132904,0.886332,HOROZ
0.200106,0.354539,0.419801,0.195657,0.322074,0.902868,0.575237,0.117952,0.955323,HOROZ
0.200187,0.355739,0.434152,0.195695,0.322175,0.904835,0.57047,0.101465,0.904732,HOROZ
0.200247,0.36512,0.405568,0.203527,0.32225,0.552426,0.530956,0.135839,0.368896,HOROZ
0.200392,0.350167,0.427949,0.196119,0.322431,0.894403,0.595995,0.108681,0.846963,HOROZ
0.200401,0.363622,0.45757,0.195196,0.322442,0.937861,0.538022,0.077141,0.899955,HOROZ
0.200815,0.364846,0.455996,0.197393,0.322958,0.854594,0.535078,0.079074,0.685635,HOROZ
0.20102,0.345938,0.395491,0.197125,0.323214,0.876258,0.618395,0.150145,0.932304,HOROZ
0.201097,0.344835,0.438908,0.196061,0.323309,0.929139,0.623828,0.097123,0.91259,HOROZ
0.201114,0.378939,0.452284,0.198708,0.323331,0.807675,0.479401,0.083079,0.705384,HOROZ
0.201916,0.379274,0.454365,0.197599,0.32433,0.894938,0.482133,0.081709,0.923218,HOROZ
0.202143,0.34793,0.44059,0.197265,0.324612,0.920651,0.6156,0.096308,0.924836,HOROZ
0.202668,0.38672,0.432514,0.199953,0.325265,0.820702,0.456864,0.105756,0.810439,HOROZ
0.202689,0.368145,0.458813,0.198407,0.325291,0.892549,0.531148,0.077971,0.908973,HOROZ
0.202851,0.347189,0.427096,0.19776,0.325493,0.929795,0.622855,0.112157,0.900274,HOROZ
0.203031,0.358195,0.431961,0.198226,0.325715,0.916339,0.5751,0.106743,0.85917,HOROZ
0.203035,0.349734,0.438912,0.197463,0.325721,0.951876,0.612392,0.098996,0.879399,HOROZ
0.203953,0.361092,0.46175,0.199442,0.32686,0.901834,0.567534,0.076212,0.639963,HOROZ
0.204256,0.375668,0.417824,0.201482,0.327236,0.822225,0.508412,0.124701,0.838267,HOROZ
0.204508,0.338056,0.403851,0.199669,0.327548,0.916353,0.674422,0.142818,0.80737,HOROZ
0.204773,0.386692,0.399294,0.212176,0.327876,0.376775,0.467384,0.149238,0.357243,HOROZ
0.204811,0.356529,0.435055,0.200522,0.327923,0.890806,0.591901,0.105008,0.917335,HOROZ
0.204884,0.358428,0.446105,0.200332,0.328013,0.902742,0.583998,0.093003,0.888456,HOROZ
0.204991,0.346397,0.431883,0.199718,0.328145,0.935748,0.638276,0.108783,0.748401,HOROZ
0.205319,0.344787,0.426946,0.19971,0.328552,0.950894,0.647497,0.114836,0.921954,HOROZ
0.205601,0.359509,0.450661,0.201672,0.3289,0.873623,0.583128,0.088885,0.706983,HOROZ
0.205631,0.348596,0.443019,0.200225,0.328937,0.941156,0.631774,0.097018,0.94073,HOROZ
0.206609,0.34669,0.442125,0.200543,0.330145,0.970364,0.645876,0.098922,0.899217,HOROZ
0.206916,0.347448,0.436982,0.202146,0.330525,0.910647,0.644091,0.104905,0.943899,HOROZ
0.206934,0.370371,0.46188,0.203177,0.330546,0.864609,0.543906,0.078726,0.788693,HOROZ
0.206955,0.35514,0.453813,0.201973,0.330572,0.920254,0.609574,0.08687,0.894742,HOROZ
0.208125,0.370766,0.461888,0.202752,0.332014,0.936789,0.548414,0.079774,0.959885,HOROZ
0.208372,0.355882,0.416105,0.204364,0.332318,0.874699,0.613911,0.131185,0.828212,HOROZ
0.208633,0.346011,0.364484,0.205452,0.332639,0.837271,0.660205,0.206593,0.771758,HOROZ
0.20894,0.354113,0.442104,0.203379,0.333017,0.944463,0.624884,0.101175,0.883418,HOROZ
0.209363,0.361718,0.438033,0.20626,0.333536,0.833231,0.593507,0.106106,0.679634,HOROZ
0.210273,0.376096,0.440696,0.206396,0.334653,0.86707,0.537317,0.104008,0.827115,HOROZ
0.212083,0.369969,0.458966,0.209274,0.33687,0.818218,0.572246,0.086237,0.651408,HOROZ
0.212275,0.372658,0.460616,0.207546,0.337105,0.903331,0.561868,0.084734,0.903177,HOROZ
0.213001,0.365381,0.457273,0.207604,0.337992,0.932474,0.59674,0.088798,0.935785,HOROZ
0.21497,0.34952,0.383248,0.210688,0.340391,0.880915,0.678757,0.184439,0.805892,HOROZ
0.215187,0.35982,0.412025,0.211714,0.340656,0.845135,0.632816,0.143713,0.900841,HOROZ
0.21535,0.369102,0.465867,0.20894,0.340854,0.975082,0.592887,0.082179,0.962109,HOROZ
0.217826,0.409936,0.448306,0.214225,0.34386,0.848667,0.442137,0.102759,0.755593,HOROZ
0.217839,0.390265,0.44888,0.218335,0.343875,0.672742,0.517675,0.102142,0.546215,HOROZ
0.218958,0.375817,0.455656,0.213701,0.345229,0.919935,0.582717,0.095877,0.867032,HOROZ
0.219235,0.380949,0.469854,0.214151,0.345565,0.91213,0.562557,0.081594,0.904895,HOROZ
0.220123,0.38671,0.400412,0.218215,0.346637,0.77415,0.54326,0.165053,0.750198,HOROZ
0.220294,0.357183,0.369961,0.216533,0.346843,0.853623,0.672085,0.212512,0.826479,HOROZ
0.220661,0.43214,0.487396,0.219745,0.347286,0.731738,0.376077,0.066151,0.693117,HOROZ
0.221084,0.376936,0.430444,0.216216,0.347796,0.900889,0.588781,0.126538,0.818917,HOROZ
0.222485,0.381617,0.443142,0.218549,0.349481,0.85938,0.576078,0.112933,0.907571,HOROZ
0.223808,0.376667,0.451195,0.2247,0.351071,0.655169,0.603775,0.105137,0.511999,HOROZ
0.225115,0.385129,0.447892,0.219798,0.352637,0.916317,0.574524,0.110028,0.912946,HOROZ
0.225298,0.378299,0.467134,0.219547,0.352856,0.934836,0.604324,0.089567,0.914517,HOROZ
0.226439,0.381249,0.427921,0.221995,0.354219,0.877756,0.597475,0.135038,0.935593,HOROZ
0.226622,0.379424,0.452907,0.221258,0.354439,0.916873,0.606193,0.10584,0.878433,HOROZ
0.23073,0.383895,0.475571,0.224308,0.359328,0.957578,0.607674,0.085705,0.949358,HOROZ
0.230956,0.388402,0.491945,0.224984,0.359597,0.938272,0.589739,0.070217,0.912002,HOROZ
0.234769,0.384638,0.476687,0.229845,0.364106,0.89071,0.624606,0.087983,0.73922,HOROZ
0.235935,0.398061,0.484573,0.229964,0.365479,0.93308,0.573921,0.081174,0.946363,HOROZ
0.262639,0.436695,0.468118,0.25697,0.396282,0.896502,0.543046,0.120889,0.890897,HOROZ
0.047392,0.103999,0.128719,0.046917,0.095764,0.84482,0.749362,0.430551,0.947823,SIRA
0.048383,0.100763,0.108961,0.048554,0.097567,0.780197,0.786627,0.522045,0.673435,SIRA
0.053105,0.098156,0.090415,0.051534,0.106074,0.939528,0.868931,0.64713,0.944077,SIRA
0.054484,0.099787,0.103318,0.053097,0.108531,0.918889,0.873857,0.582801,0.969272,SIRA
0.054595,0.106589,0.137753,0.053175,0.108728,0.921738,0.821606,0.426714,0.940747,SIRA
0.055074,0.112374,0.133026,0.053624,0.109577,0.9234,0.783662,0.447637,0.973756,SIRA
0.055688,0.113102,0.147443,0.054119,0.110666,0.933332,0.785827,0.394865,0.940825,SIRA
0.055821,0.108686,0.124575,0.055059,0.110901,0.857528,0.820923,0.486849,0.922643,SIRA
0.056021,0.118427,0.133069,0.055574,0.111256,0.828041,0.750763,0.451653,0.923262,SIRA
0.056222,0.101216,0.102251,0.05503,0.11161,0.896828,0.884952,0.59792,0.921726,SIRA
0.056299,0.111224,0.135889,0.055088,0.111746,0.898457,0.807524,0.44144,0.927459,SIRA
0.056423,0.099816,0.10639,0.054902,0.111965,0.927081,0.898949,0.577036,0.964712,SIRA
0.056619,0.108415,0.130754,0.054972,0.112311,0.938454,0.833064,0.463925,0.941546,SIRA
0.056871,0.111025,0.130035,0.05531,0.112755,0.92983,0.816159,0.468088,0.92989,SIRA
0.057495,0.106314,0.111343,0.056052,0.113853,0.91742,0.860553,0.557279,0.947983,SIRA
0.058118,0.114378,0.147626,0.056625,0.114948,0.920735,0.806157,0.404001,0.950634,SIRA
0.058408,0.099562,0.09756,0.056444,0.115458,0.963736,0.926993,0.636115,0.93916,SIRA
0.058464,0.115747,0.134241,0.056984,0.115555,0.918808,0.800115,0.457597,0.954582,SIRA
0.058609,0.181184,0.115369,0.058732,0.115809,0.772636,0.397152,0.542983,0.940635,SIRA
0.058793,0.111264,0.117893,0.057198,0.116131,0.928626,0.838232,0.531714,0.981551,SIRA
0.059002,0.119202,0.13008,0.057879,0.116497,0.885014,0.781008,0.47751,0.952559,SIRA
0.059019,0.107724,0.115294,0.057718,0.116527,0.90124,0.868714,0.545386,0.895015,SIRA
0.059946,0.118897,0.126964,0.059338,0.118145,0.836621,0.794617,0.495415,0.961514,SIRA
0.060518,0.118295,0.137105,0.059132,0.119142,0.905926,0.805993,0.454775,0.939399,SIRA
0.06074,0.121601,0.136083,0.05961,0.119529,0.882327,0.784201,0.459932,0.864935,SIRA
0.060817,0.114174,0.124129,0.059342,0.119662,0.913346,0.840846,0.512247,0.93855,SIRA
0.060838,0.123358,0.152493,0.060731,0.1197,0.790566,0.772562,0.397107,0.732835,SIRA
0.061047,0.120107,0.142123,0.059762,0.120063,0.895714,0.798884,0.436927,0.956328,SIRA
0.061329,0.136726,0.123534,0.060542,0.120553,0.850546,0.685012,0.517393,0.974373,SIRA
0.061508,0.123364,0.145864,0.059927,0.120864,0.921508,0.780441,0.424345,0.924566,SIRA
0.061666,0.121853,0.144829,0.060587,0.121138,0.876094,0.793382,0.428964,0.935176,SIRA
0.061794,0.127069,0.162353,0.060092,0.12136,0.931828,0.757096,0.366578,0.921019,SIRA
0.061803,0.124961,0.145487,0.061168,0.121375,0.836186,0.772329,0.426991,0.901073,SIRA
0.062008,0.121273,0.121232,0.060649,0.12173,0.900521,0.801726,0.531381,0.924219,SIRA
0.062213,0.120504,0.132221,0.061106,0.122085,0.877531,0.809888,0.482685,0.929523,SIRA
0.062584,0.125231,0.139546,0.06135,0.122727,0.888288,0.779546,0.453683,0.790575,SIRA
0.062806,0.122219,0.152805,0.061065,0.123111,0.933124,0.804229,0.403675,0.941434,SIRA
0.062832,0.114589,0.125164,0.061201,0.123155,0.923177,0.862376,0.516918,0.987759,SIRA
0.062905,0.128132,0.146943,0.062186,0.12328,0.841882,0.762404,0.425901,0.901295,SIRA
0.063174,0.12774,0.154012,0.06149,0.123745,0.927191,0.768326,0.400732,0.949037,SIRA
0.063319,0.12436,0.160391,0.061914,0.123995,0.901983,0.794519,0.378858,0.925933,SIRA
0.063498,0.13586,0.166838,0.062516,0.124304,0.86421,0.715189,0.35798,0.946423,SIRA
0.063878,0.118199,0.129632,0.06243,0.124959,0.904792,0.847292,0.501497,0.948525,SIRA
0.064151,0.131137,0.152144,0.062928,0.125429,0.88433,0.755425,0.411355,0.837247,SIRA
0.064254,0.128116,0.161261,0.062784,0.125605,0.905927,0.778155,0.379354,0.930982,SIRA
0.064288,0.12774,0.149929,0.063394,0.125664,0.855136,0.781267,0.420138,0.930532,SIRA
0.064416,0.128951,0.141385,0.062895,0.125884,0.910108,0.774033,0.453967,0.919798,SIRA
0.064651,0.125565,0.137174,0.063225,0.126287,0.901263,0.801327,0.472303,0.949043,SIRA
0.064689,0.127201,0.143463,0.063361,0.126353,0.892594,0.789834,0.446771,0.855859,SIRA
0.064958,0.12867,0.142253,0.063229,0.126815,0.927398,0.78232,0.452732,0.925803,SIRA
0.064988,0.111803,0.127717,0.063221,0.126866,0.930703,0.910951,0.515186,0.958227,SIRA
0.06539,0.122764,0.129684,0.064107,0.127554,0.887263,0.830813,0.5081,0.907816,SIRA
0.065633,0.127028,0.142054,0.064009,0.127971,0.916796,0.80208,0.456352,0.9513,SIRA
0.065736,0.129349,0.155128,0.06407,0.128146,0.920153,0.786399,0.406587,0.908564,SIRA
0.065787,0.122578,0.154896,0.063815,0.128234,0.947023,0.836915,0.407628,0.971461,SIRA
0.065958,0.126787,0.144647,0.064219,0.128526,0.926152,0.807621,0.447294,0.975975,SIRA
0.066052,0.130871,0.159078,0.0644,0.128686,0.918294,0.779084,0.393646,0.898919,SIRA
0.066124,0.125593,0.148047,0.06412,0.12881,0.949104,0.818373,0.434651,0.952895,SIRA
0.066145,0.13504,0.153909,0.064821,0.128847,0.88959,0.75064,0.412629,0.93973,SIRA
0.066175,0.13081,0.13169,0.064544,0.128898,0.916252,0.780941,0.502664,0.910547,SIRA
0.066209,0.130519,0.14912,0.064722,0.128956,0.903681,0.783417,0.430867,0.91994,SIRA
0.066555,0.123773,0.143612,0.064775,0.129547,0.928509,0.837021,0.453897,0.92965,SIRA
0.066615,0.140145,0.177446,0.06506,0.129649,0.908783,0.720683,0.335348,0.921053,SIRA
0.066812,0.124805,0.118168,0.065089,0.129984,0.922989,0.832301,0.569529,0.884464,SIRA
0.066952,0.130786,0.141431,0.065967,0.130224,0.8588,0.790017,0.464416,0.92124,SIRA
0.067059,0.132843,0.154037,0.065361,0.130406,0.920353,0.77649,0.415696,0.938785,SIRA
0.067072,0.128687,0.147019,0.065068,0.130427,0.946962,0.806637,0.442477,0.93389,SIRA
0.067076,0.12841,0.136943,0.065538,0.130435,0.906396,0.808715,0.483739,0.924658,SIRA
0.06714,0.1412,0.159069,0.066156,0.130544,0.858343,0.719306,0.397769,0.964182,SIRA
0.0672,0.132757,0.163391,0.066453,0.130646,0.837867,0.778703,0.382905,0.841683,SIRA
0.06729,0.127159,0.153624,0.065336,0.130798,0.942101,0.820396,0.418125,0.877006,SIRA
0.067367,0.12714,0.141501,0.065641,0.130929,0.922081,0.821432,0.465861,0.967182,SIRA
0.067661,0.123686,0.135863,0.066119,0.13143,0.905583,0.850729,0.490914,0.899984,SIRA
0.0679,0.133299,0.159308,0.066094,0.131836,0.927942,0.78279,0.399772,0.903543,SIRA
0.068225,0.125888,0.134876,0.066585,0.132387,0.912927,0.840763,0.49767,0.972848,SIRA
0.068268,0.138905,0.134034,0.066766,0.13246,0.900893,0.747477,0.501559,0.945993,SIRA
0.068306,0.130242,0.135091,0.066692,0.132525,0.910521,0.809501,0.49708,0.988829,SIRA
0.068434,0.124716,0.13739,0.066581,0.132742,0.930918,0.852038,0.487675,0.968522,SIRA
0.068477,0.126349,0.11431,0.06703,0.132815,0.895804,0.840261,0.597586,0.937589,SIRA
0.068549,0.12911,0.136372,0.066787,0.132938,0.922841,0.820601,0.492566,0.95845,SIRA
0.068673,0.129444,0.149102,0.06694,0.133148,0.920116,0.819576,0.440778,0.977625,SIRA
0.068878,0.12398,0.132486,0.067175,0.133495,0.917121,0.862849,0.511143,0.958906,SIRA
0.068887,0.133237,0.14818,0.067438,0.133509,0.895198,0.794426,0.445241,0.933589,SIRA
0.068964,0.126004,0.132095,0.067183,0.133639,0.923583,0.848537,0.513285,0.916572,SIRA
0.069002,0.123998,0.136588,0.067348,0.133704,0.91264,0.864174,0.493588,0.959638,SIRA
0.069113,0.12433,0.120182,0.067818,0.133892,0.881709,0.862953,0.570585,0.830781,SIRA
0.069258,0.13317,0.152888,0.067731,0.134138,0.901248,0.799132,0.42855,0.970115,SIRA
0.069275,0.12868,0.138101,0.067422,0.134167,0.929181,0.832169,0.488237,0.954786,SIRA
0.069284,0.118615,0.12887,0.067331,0.134181,0.937693,0.909291,0.529479,0.967668,SIRA
0.069305,0.126171,0.137749,0.067356,0.134217,0.937356,0.851267,0.489879,0.962114,SIRA
0.069386,0.131748,0.162513,0.067356,0.134355,0.94416,0.810893,0.393969,0.947421,SIRA
0.069408,0.149374,0.18422,0.069788,0.134391,0.739953,0.689342,0.324225,0.596786,SIRA
0.06948,0.135757,0.150854,0.067768,0.134513,0.916645,0.783102,0.437197,0.949769,SIRA
0.069907,0.129619,0.14099,0.068048,0.135235,0.928333,0.832503,0.478655,0.949143,SIRA
0.069958,0.131839,0.152227,0.068411,0.135321,0.901642,0.816766,0.433804,0.869841,SIRA
0.069984,0.137004,0.164463,0.06872,0.135364,0.877493,0.779901,0.389365,0.920022,SIRA
0.069988,0.153542,0.135601,0.069776,0.135371,0.788923,0.668441,0.50218,0.958124,SIRA
0.070001,0.133175,0.148118,0.068469,0.135393,0.900284,0.807527,0.449966,0.942472,SIRA
0.070031,0.131557,0.162781,0.068255,0.135444,0.921049,0.819659,0.395398,0.952307,SIRA
0.070151,0.128024,0.131866,0.068556,0.135645,0.905354,0.847193,0.519609,0.972647,SIRA
0.070163,0.140633,0.172424,0.068646,0.135667,0.898704,0.756461,0.363289,0.960804,SIRA
0.070266,0.131562,0.114123,0.069343,0.13584,0.848225,0.822302,0.607538,0.858929,SIRA
0.07027,0.128826,0.143343,0.068246,0.135847,0.941689,0.842581,0.47037,0.977519,SIRA
0.070497,0.135709,0.14816,0.069104,0.136228,0.887531,0.794868,0.45179,0.900318,SIRA
0.07059,0.147258,0.171011,0.069817,0.136386,0.835161,0.715988,0.369402,0.888198,SIRA
0.070608,0.132382,0.15424,0.069166,0.136415,0.891497,0.820194,0.428676,0.878104,SIRA
0.070616,0.126437,0.127473,0.068902,0.13643,0.914587,0.864566,0.542121,0.949203,SIRA
0.070787,0.134551,0.137869,0.069252,0.136717,0.899025,0.806465,0.495717,0.961008,SIRA
0.070834,0.143787,0.165391,0.069566,0.136796,0.876429,0.742083,0.389236,0.92911,SIRA
0.070881,0.13228,0.145729,0.068885,0.136875,0.937969,0.824059,0.463107,0.948972,SIRA
0.071073,0.133572,0.166611,0.069343,0.137198,0.915032,0.816801,0.3859,0.884985,SIRA
0.071137,0.135957,0.139929,0.069631,0.137306,0.895917,0.800285,0.488339,0.952434,SIRA
0.071154,0.140588,0.157976,0.070559,0.137335,0.819448,0.767686,0.416847,0.851748,SIRA
0.071163,0.141764,0.149861,0.069714,0.137349,0.891073,0.759597,0.447731,0.908456,SIRA
0.071269,0.139409,0.168022,0.069582,0.137529,0.911037,0.777227,0.381792,0.958499,SIRA
0.071393,0.127753,0.128587,0.069631,0.137737,0.917086,0.863642,0.540406,0.875735,SIRA
0.071449,0.129229,0.156948,0.069326,0.13783,0.947538,0.853175,0.421761,0.947122,SIRA
0.071496,0.134042,0.152157,0.069974,0.137909,0.896654,0.818164,0.440096,0.96629,SIRA
